Sub	task	run	tsnr	fd_mean	outlier_run_Custom1
sub-120	ultimatum	01	37.89769068954047	0.6388364371854112	False
sub-120	ultimatum	02	31.32779249106534	0.8713841367758621	True
sub-157	ultimatum	01	49.48968413984403	0.2326444216194442	False
sub-157	ultimatum	02	57.728004114702344	0.20258642498345483	False
sub-133	ultimatum	01	89.28272475977428	0.2590672203423996	False
sub-133	ultimatum	02	82.42175844497979	0.2793433643733024	False
sub-144	ultimatum	02	31.654429980320856	0.5813213028977189	False
sub-144	ultimatum	01	31.89996953890659	0.4512927585408952	False
sub-137	ultimatum	01	58.61748137511313	0.357230722076884	False
sub-137	ultimatum	02	57.68234081065748	0.3824955455654012	False
sub-140	ultimatum	02	54.73313976544887	0.37149437815858427	False
sub-140	ultimatum	01	54.90311689162627	0.41163454703520663	False
sub-105	ultimatum	01	87.54531418997794	0.09213453679677637	False
sub-105	ultimatum	02	97.42821616306901	0.10013297093061384	False
sub-124	ultimatum	01	76.81874302681535	0.19630032706720976	False
sub-124	ultimatum	02	84.32903881883249	0.15797357720270044	False
sub-153	ultimatum	02	80.24105911096558	0.12487661714642437	False
sub-153	ultimatum	01	55.20038167387247	0.2320102636569921	False
sub-159	ultimatum	02	91.19612890365534	0.10097181340145099	False
sub-159	ultimatum	01	86.13999517215416	0.10013677849493649	False
sub-116	ultimatum	01	55.30626800842583	0.1938732437728826	False
sub-116	ultimatum	02	64.34019255777821	0.20521187308078684	False
sub-111	ultimatum	02	52.122566350735724	0.27783065882835595	False
sub-111	ultimatum	01	59.126554768532515	0.286823773654651	False
sub-154	ultimatum	02	77.88802606519312	0.22609810838492378	False
sub-154	ultimatum	01	66.99156929005403	0.3160120392152016	False
sub-129	ultimatum	02	52.39804262656253	0.5296763960448123	False
sub-129	ultimatum	01	43.28450506727677	0.6141645419919777	False
sub-108	ultimatum	01	73.29894114867784	0.12628747607561444	False
sub-108	ultimatum	02	76.41047612484545	0.15522882705835725	False
sub-147	ultimatum	01	48.832724165171385	0.3169635091033948	False
sub-147	ultimatum	02	51.74248057301156	0.3928662291331919	False
sub-130	ultimatum	01	40.53348513226956	0.5233600076676171	False
sub-130	ultimatum	02	50.95760650280863	0.3394336813724425	False
