participant	age_group	run	onset	duration	partner	missed	response_time_raw	response_selection_time	offer	block
sub-132	older	02	21.148700	3.512170	ingroup	0	1.599940	0.599940	1	block_ingroup_unfair
sub-132	older	02	25.417500	3.502790	ingroup	0	1.901640	0.901640	6	block_ingroup_unfair
sub-132	older	02	29.679800	3.513310	ingroup	0	1.475370	0.475370	3	block_ingroup_unfair
sub-132	older	02	33.950700	3.508670	ingroup	0	1.758300	0.758300	2	block_ingroup_unfair
sub-132	older	02	49.459800	3.527490	computer	0	1.378100	0.378100	7	block_computer_fair
sub-132	older	02	53.747800	3.523840	computer	0	1.660730	0.660730	3	block_computer_fair
sub-132	older	02	58.040400	3.519290	computer	0	1.471570	0.471570	7	block_computer_fair
sub-132	older	02	62.327300	3.521630	computer	0	1.654640	0.654640	5	block_computer_fair
sub-132	older	02	66.592300	3.521220	computer	0	1.810320	0.810320	10	block_computer_fair
sub-132	older	02	70.872600	3.524700	computer	0	1.783360	0.783360	7	block_computer_fair
sub-132	older	02	75.165000	3.512350	computer	0	1.594730	0.594730	10	block_computer_fair
sub-132	older	02	79.444800	3.514150	computer	0	1.618180	0.618180	8	block_computer_fair
sub-132	older	02	90.978500	3.515850	outgroup	0	1.810940	0.810940	1	block_outgroup_unfair
sub-132	older	02	95.262500	3.523980	outgroup	0	1.596790	0.596790	1	block_outgroup_unfair
sub-132	older	02	99.546800	3.509670	outgroup	0	1.649200	0.649200	4	block_outgroup_unfair
sub-132	older	02	103.825000	3.510040	outgroup	0	1.608310	0.608310	8	block_outgroup_unfair
sub-132	older	02	108.099000	3.515790	outgroup	0	1.786870	0.786870	1	block_outgroup_unfair
sub-132	older	02	112.384000	3.516420	outgroup	0	1.689750	0.689750	6	block_outgroup_unfair
sub-132	older	02	116.668000	3.524050	outgroup	0	1.592150	0.592150	2	block_outgroup_unfair
sub-132	older	02	120.962000	3.512680	outgroup	0	1.935750	0.935750	1	block_outgroup_unfair
sub-132	older	02	136.490000	3.519900	outgroup	0	2.353930	1.353930	8	block_outgroup_fair
sub-132	older	02	140.774000	3.517900	outgroup	0	1.823240	0.823240	10	block_outgroup_fair
sub-132	older	02	145.040000	3.513290	outgroup	0	1.844280	0.844280	4	block_outgroup_fair
sub-132	older	02	149.322000	3.524470	outgroup	0	1.631720	0.631720	10	block_outgroup_fair
sub-132	older	02	153.605000	3.511110	outgroup	0	1.602110	0.602110	6	block_outgroup_fair
sub-132	older	02	157.881000	3.516750	outgroup	0	1.662920	0.662920	7	block_outgroup_fair
sub-132	older	02	162.155000	3.521030	outgroup	0	1.759180	0.759180	9	block_outgroup_fair
sub-132	older	02	166.446000	3.512340	outgroup	0	1.605000	0.605000	7	block_outgroup_fair
sub-132	older	02	177.974000	3.517060	ingroup	0	1.820540	0.820540	10	block_ingroup_fair
sub-132	older	02	182.253000	3.502950	ingroup	0	1.561270	0.561270	6	block_ingroup_fair
sub-132	older	02	186.520000	3.513490	ingroup	0	1.630930	0.630930	9	block_ingroup_fair
sub-132	older	02	190.790000	3.529270	ingroup	0	1.597110	0.597110	10	block_ingroup_fair
sub-132	older	02	195.084000	3.516290	ingroup	0	1.590010	0.590010	10	block_ingroup_fair
sub-132	older	02	199.361000	3.518830	ingroup	0	1.650620	0.650620	10	block_ingroup_fair
sub-132	older	02	203.641000	3.519750	ingroup	0	1.739740	0.739740	4	block_ingroup_fair
sub-132	older	02	207.929000	3.515850	ingroup	0	1.806610	0.806610	9	block_ingroup_fair
sub-132	older	02	221.451000	3.517790	outgroup	0	1.512820	0.512820	8	block_outgroup_fair
sub-132	older	02	225.732000	3.524040	outgroup	0	1.416890	0.416890	8	block_outgroup_fair
sub-132	older	02	230.022000	3.513820	outgroup	0	1.630570	0.630570	1	block_outgroup_fair
sub-132	older	02	234.303000	3.516890	outgroup	0	1.604590	0.604590	6	block_outgroup_fair
sub-132	older	02	238.586000	3.513950	outgroup	0	1.508060	0.508060	9	block_outgroup_fair
sub-132	older	02	242.860000	3.513630	outgroup	0	1.772360	0.772360	7	block_outgroup_fair
sub-132	older	02	247.134000	3.505910	outgroup	0	1.800290	0.800290	7	block_outgroup_fair
sub-132	older	02	251.408000	3.521110	outgroup	0	1.464510	0.464510	8	block_outgroup_fair
sub-132	older	02	262.949000	3.506820	computer	0	1.631590	0.631590	2	block_computer_unfair
sub-132	older	02	267.216000	3.521360	computer	0	1.767800	0.767800	6	block_computer_unfair
sub-132	older	02	271.508000	3.514820	computer	0	1.545730	0.545730	2	block_computer_unfair
sub-132	older	02	275.787000	3.515710	computer	0	1.570570	0.570570	2	block_computer_unfair
sub-132	older	02	280.064000	3.513350	computer	0	1.597080	0.597080	1	block_computer_unfair
sub-132	older	02	284.339000	3.525100	computer	0	1.791590	0.791590	9	block_computer_unfair
sub-132	older	02	288.622000	3.525270	computer	0	1.529470	0.529470	4	block_computer_unfair
sub-132	older	02	292.916000	3.527300	computer	0	1.689410	0.689410	4	block_computer_unfair
sub-132	older	02	308.449000	3.506080	ingroup	0	1.635660	0.635660	9	block_ingroup_fair
sub-132	older	02	312.712000	3.513350	ingroup	0	1.893180	0.893180	9	block_ingroup_fair
sub-132	older	02	316.994000	3.514080	ingroup	0	2.031290	1.031290	10	block_ingroup_fair
sub-132	older	02	321.276000	3.516190	ingroup	0	1.770690	0.770690	5	block_ingroup_fair
sub-132	older	02	325.549000	3.525820	ingroup	0	1.749860	0.749860	10	block_ingroup_fair
sub-132	older	02	329.845000	3.517390	ingroup	0	1.507170	0.507170	3	block_ingroup_fair
sub-132	older	02	334.127000	3.519980	ingroup	0	1.679320	0.679320	8	block_ingroup_fair
sub-132	older	02	338.414000	3.518670	ingroup	0	1.694650	0.694650	8	block_ingroup_fair
sub-132	older	02	351.947000	3.512230	outgroup	0	1.856390	0.856390	3	block_outgroup_unfair
sub-132	older	02	356.217000	3.504230	outgroup	0	1.657130	0.657130	2	block_outgroup_unfair
sub-132	older	02	360.490000	3.524830	outgroup	0	1.637460	0.637460	4	block_outgroup_unfair
sub-132	older	02	364.772000	3.517310	outgroup	0	1.524970	0.524970	2	block_outgroup_unfair
sub-132	older	02	369.057000	3.512730	outgroup	0	1.561010	0.561010	2	block_outgroup_unfair
sub-132	older	02	373.337000	3.527820	outgroup	0	1.033020	0.033020	6	block_outgroup_unfair
sub-132	older	02	377.634000	3.513830	outgroup	0	1.657790	0.657790	9	block_outgroup_unfair
sub-132	older	02	381.915000	3.514030	outgroup	0	1.879670	0.879670	3	block_outgroup_unfair
sub-133	older	01	4.016510	3.527530	outgroup	1			10	block_outgroup_fair
sub-133	older	01	8.312310	3.512980	outgroup	0	2.164210	1.164210	7	block_outgroup_fair
sub-133	older	01	12.592900	3.525620	outgroup	1			10	block_outgroup_fair
sub-133	older	01	16.886500	3.513300	outgroup	0	1.846970	0.846970	6	block_outgroup_fair
sub-133	older	01	21.167400	3.513320	outgroup	0	2.303350	1.303350	10	block_outgroup_fair
sub-133	older	01	25.448600	3.528760	outgroup	0	2.125440	1.125440	8	block_outgroup_fair
sub-133	older	01	29.745100	3.520380	outgroup	0	2.265920	1.265920	8	block_outgroup_fair
sub-133	older	01	34.033100	3.513330	outgroup	0	2.882010	1.882010	1	block_outgroup_fair
sub-133	older	01	45.565900	3.526540	ingroup	0	2.124680	1.124680	9	block_ingroup_unfair
sub-133	older	01	49.861000	3.512420	ingroup	0	2.316600	1.316600	5	block_ingroup_unfair
sub-133	older	01	54.141100	3.513210	ingroup	0	2.123060	1.123060	1	block_ingroup_unfair
sub-133	older	01	58.422200	3.513080	ingroup	0	1.728540	0.728540	4	block_ingroup_unfair
sub-133	older	01	62.702900	3.528940	ingroup	0	1.517910	0.517910	1	block_ingroup_unfair
sub-133	older	01	66.999700	3.513080	ingroup	0	2.191600	1.191600	3	block_ingroup_unfair
sub-133	older	01	71.280400	3.513360	ingroup	0	1.497490	0.497490	2	block_ingroup_unfair
sub-133	older	01	75.561300	3.513340	ingroup	0	1.753730	0.753730	4	block_ingroup_unfair
sub-133	older	01	91.092200	3.528220	computer	0	2.002380	1.002380	10	block_computer_fair
sub-133	older	01	95.388000	3.513330	computer	0	2.076820	1.076820	9	block_computer_fair
sub-133	older	01	99.668900	3.505750	computer	0	1.815710	0.815710	6	block_computer_fair
sub-133	older	01	103.942000	3.513410	computer	0	1.645880	0.645880	1	block_computer_fair
sub-133	older	01	108.223000	3.513340	computer	0	1.685190	0.685190	8	block_computer_fair
sub-133	older	01	112.504000	3.513320	computer	0	1.857890	0.857890	10	block_computer_fair
sub-133	older	01	116.785000	3.513380	computer	0	1.530100	0.530100	10	block_computer_fair
sub-133	older	01	121.066000	3.513410	computer	0	1.302690	0.302690	7	block_computer_fair
sub-133	older	01	134.597000	3.528130	outgroup	0	2.233390	1.233390	3	block_outgroup_unfair
sub-133	older	01	138.894000	3.512640	outgroup	0	1.740100	0.740100	5	block_outgroup_unfair
sub-133	older	01	143.221000	3.528940	outgroup	0	1.549840	0.549840	1	block_outgroup_unfair
sub-133	older	01	147.517000	3.513370	outgroup	0	1.740190	0.740190	3	block_outgroup_unfair
sub-133	older	01	151.798000	3.513400	outgroup	0	1.529220	0.529220	9	block_outgroup_unfair
sub-133	older	01	156.079000	3.528770	outgroup	0	1.751880	0.751880	2	block_outgroup_unfair
sub-133	older	01	160.376000	3.513270	outgroup	0	1.858980	0.858980	4	block_outgroup_unfair
sub-133	older	01	164.657000	3.513310	outgroup	0	1.731380	0.731380	3	block_outgroup_unfair
sub-133	older	01	178.188000	3.512400	ingroup	0	1.894890	0.894890	8	block_ingroup_fair
sub-133	older	01	182.468000	3.513270	ingroup	0	1.851650	0.851650	8	block_ingroup_fair
sub-133	older	01	186.749000	3.513320	ingroup	0	1.941030	0.941030	9	block_ingroup_fair
sub-133	older	01	191.030000	3.513240	ingroup	0	2.013510	1.013510	5	block_ingroup_fair
sub-133	older	01	195.311000	3.528960	ingroup	0	1.986110	0.986110	8	block_ingroup_fair
sub-133	older	01	199.607000	3.513200	ingroup	0	1.759520	0.759520	9	block_ingroup_fair
sub-133	older	01	203.888000	3.513270	ingroup	0	2.482630	1.482630	9	block_ingroup_fair
sub-133	older	01	208.169000	3.513320	ingroup	0	1.604640	0.604640	1	block_ingroup_fair
sub-133	older	01	219.700000	3.511200	computer	0	1.816150	0.816150	7	block_computer_fair
sub-133	older	01	223.979000	3.513230	computer	0	1.874310	0.874310	9	block_computer_fair
sub-133	older	01	228.260000	3.513020	computer	0	1.379540	0.379540	5	block_computer_fair
sub-133	older	01	232.541000	3.513460	computer	0	1.869550	0.869550	2	block_computer_fair
sub-133	older	01	236.822000	3.528940	computer	0	1.641930	0.641930	9	block_computer_fair
sub-133	older	01	241.119000	3.513360	computer	0	1.632360	0.632360	7	block_computer_fair
sub-133	older	01	245.399000	3.513400	computer	0	1.888270	0.888270	7	block_computer_fair
sub-133	older	01	249.680000	3.513330	computer	0	1.477330	0.477330	10	block_computer_fair
sub-133	older	01	265.211000	3.513360	computer	0	1.326290	0.326290	2	block_computer_unfair
sub-133	older	01	269.491000	3.529050	computer	0	1.765700	0.765700	7	block_computer_unfair
sub-133	older	01	273.788000	3.513340	computer	0	1.239240	0.239240	4	block_computer_unfair
sub-133	older	01	278.069000	3.513290	computer	0	1.979040	0.979040	4	block_computer_unfair
sub-133	older	01	282.350000	3.513380	computer	0	2.035260	1.035260	4	block_computer_unfair
sub-133	older	01	286.631000	3.513390	computer	0	2.040980	1.040980	5	block_computer_unfair
sub-133	older	01	290.912000	3.513380	computer	0	2.263730	1.263730	3	block_computer_unfair
sub-133	older	01	295.193000	3.513500	computer	0	1.753060	0.753060	1	block_computer_unfair
sub-133	older	01	308.724000	3.527510	ingroup	0	2.015610	1.015610	2	block_ingroup_unfair
sub-133	older	01	313.021000	3.516200	ingroup	0	1.689020	0.689020	3	block_ingroup_unfair
sub-133	older	01	317.305000	3.513250	ingroup	0	1.808610	0.808610	5	block_ingroup_unfair
sub-133	older	01	321.586000	3.513210	ingroup	0	1.664320	0.664320	10	block_ingroup_unfair
sub-133	older	01	325.867000	3.513310	ingroup	0	1.653640	0.653640	1	block_ingroup_unfair
sub-133	older	01	330.148000	3.513130	ingroup	0	1.442570	0.442570	3	block_ingroup_unfair
sub-133	older	01	334.429000	3.513200	ingroup	0	1.198300	0.198300	1	block_ingroup_unfair
sub-133	older	01	338.710000	3.513200	ingroup	0	1.337770	0.337770	1	block_ingroup_unfair
sub-133	older	01	350.240000	3.512880	computer	0	1.149570	0.149570	1	block_computer_unfair
sub-133	older	01	354.521000	3.513280	computer	0	1.022440	0.022440	3	block_computer_unfair
sub-133	older	01	358.802000	3.513320	computer	0	1.028430	0.028430	2	block_computer_unfair
sub-133	older	01	363.083000	3.529030	computer	0	1.017500	0.017500	7	block_computer_unfair
sub-133	older	01	367.379000	3.513380	computer	0	1.024480	0.024480	3	block_computer_unfair
sub-133	older	01	371.660000	3.513480	computer	0	1.030390	0.030390	4	block_computer_unfair
sub-133	older	01	375.941000	3.513420	computer	0	1.019670	0.019670	2	block_computer_unfair
sub-133	older	01	380.222000	3.513390	computer	0	1.025580	0.025580	5	block_computer_unfair
sub-133	older	02	4.018360	3.512080	outgroup	0	1.648090	0.648090	8	block_outgroup_fair
sub-133	older	02	8.299150	3.512160	outgroup	0	1.087160	0.087160	6	block_outgroup_fair
sub-133	older	02	12.578900	3.513350	outgroup	0	1.160880	0.160880	10	block_outgroup_fair
sub-133	older	02	16.859800	3.513370	outgroup	0	1.550370	0.550370	7	block_outgroup_fair
sub-133	older	02	21.140800	3.513290	outgroup	0	1.539570	0.539570	7	block_outgroup_fair
sub-133	older	02	25.421800	3.513520	outgroup	0	1.028120	0.028120	7	block_outgroup_fair
sub-133	older	02	29.702700	3.529000	outgroup	0	1.017520	0.017520	4	block_outgroup_fair
sub-133	older	02	33.999400	3.513200	outgroup	0	1.024300	0.024300	8	block_outgroup_fair
sub-133	older	02	49.530100	3.512600	computer	0	1.256800	0.256800	7	block_computer_fair
sub-133	older	02	53.810300	3.513350	computer	0	1.029530	0.029530	6	block_computer_fair
sub-133	older	02	58.091200	3.513360	computer	0	1.018940	0.018940	9	block_computer_fair
sub-133	older	02	62.372300	3.528860	computer	0	1.158310	0.158310	8	block_computer_fair
sub-133	older	02	66.668600	3.529090	computer	0	1.031850	0.031850	10	block_computer_fair
sub-133	older	02	70.965200	3.513440	computer	0	1.372650	0.372650	8	block_computer_fair
sub-133	older	02	75.246200	3.513350	computer	0	1.044750	0.044750	7	block_computer_fair
sub-133	older	02	79.527000	3.529080	computer	0	1.017250	0.017250	2	block_computer_fair
sub-133	older	02	93.074500	3.511890	outgroup	0	1.348280	0.348280	6	block_outgroup_unfair
sub-133	older	02	97.355300	3.527610	outgroup	0	1.937960	0.937960	4	block_outgroup_unfair
sub-133	older	02	101.651000	3.528930	outgroup	0	1.595950	0.595950	3	block_outgroup_unfair
sub-133	older	02	105.947000	3.513220	outgroup	0	1.019140	0.019140	3	block_outgroup_unfair
sub-133	older	02	110.228000	3.513190	outgroup	0	1.075210	0.075210	10	block_outgroup_unfair
sub-133	older	02	114.509000	3.513300	outgroup	0	1.030650	0.030650	3	block_outgroup_unfair
sub-133	older	02	118.790000	3.512230	outgroup	0	1.137070	0.137070	4	block_outgroup_unfair
sub-133	older	02	123.070000	3.513340	outgroup	0	1.043940	0.043940	4	block_outgroup_unfair
sub-133	older	02	134.600000	3.513400	outgroup	0	1.440240	0.440240	9	block_outgroup_fair
sub-133	older	02	138.881000	3.513290	outgroup	0	1.212340	0.212340	10	block_outgroup_fair
sub-133	older	02	143.162000	3.513170	outgroup	0	1.768600	0.768600	10	block_outgroup_fair
sub-133	older	02	147.443000	3.513200	outgroup	0	1.741400	0.741400	6	block_outgroup_fair
sub-133	older	02	151.724000	3.513330	outgroup	0	1.680490	0.680490	4	block_outgroup_fair
sub-133	older	02	156.005000	3.528960	outgroup	0	1.486170	0.486170	10	block_outgroup_fair
sub-133	older	02	160.302000	3.513210	outgroup	0	1.559830	0.559830	9	block_outgroup_fair
sub-133	older	02	164.582000	3.513300	outgroup	0	1.499220	0.499220	9	block_outgroup_fair
sub-133	older	02	176.114000	3.512490	ingroup	0	1.677590	0.677590	8	block_ingroup_fair
sub-133	older	02	180.394000	3.513240	ingroup	0	1.433970	0.433970	10	block_ingroup_fair
sub-133	older	02	184.675000	3.513240	ingroup	0	1.373110	0.373110	1	block_ingroup_fair
sub-133	older	02	188.956000	3.513170	ingroup	0	1.028430	0.028430	10	block_ingroup_fair
sub-133	older	02	193.237000	3.528920	ingroup	0	1.017770	0.017770	8	block_ingroup_fair
sub-133	older	02	197.533000	3.513270	ingroup	0	1.024810	0.024810	5	block_ingroup_fair
sub-133	older	02	201.814000	3.513270	ingroup	0	1.164300	0.164300	10	block_ingroup_fair
sub-133	older	02	206.095000	3.513300	ingroup	0	1.019970	0.019970	7	block_ingroup_fair
sub-133	older	02	217.626000	3.512600	outgroup	0	1.081670	0.081670	8	block_outgroup_unfair
sub-133	older	02	221.906000	3.513330	outgroup	0	1.021540	0.021540	4	block_outgroup_unfair
sub-133	older	02	226.187000	3.528820	outgroup	0	1.328010	0.328010	4	block_outgroup_unfair
sub-133	older	02	230.484000	3.513340	outgroup	0	1.401790	0.401790	5	block_outgroup_unfair
sub-133	older	02	234.765000	3.513190	outgroup	0	1.524210	0.524210	2	block_outgroup_unfair
sub-133	older	02	239.046000	3.520610	outgroup	0	1.313350	0.313350	2	block_outgroup_unfair
sub-133	older	02	243.334000	3.513380	outgroup	0	1.395590	0.395590	4	block_outgroup_unfair
sub-133	older	02	247.615000	3.528970	outgroup	0	1.484890	0.484890	1	block_outgroup_unfair
sub-133	older	02	261.161000	3.512690	computer	0	1.582910	0.582910	3	block_computer_unfair
sub-133	older	02	265.442000	3.528930	computer	0	1.172450	0.172450	2	block_computer_unfair
sub-133	older	02	269.738000	3.513470	computer	0	1.146220	0.146220	6	block_computer_unfair
sub-133	older	02	274.019000	3.513370	computer	0	1.018280	0.018280	3	block_computer_unfair
sub-133	older	02	278.300000	3.513320	computer	0	1.024200	0.024200	4	block_computer_unfair
sub-133	older	02	282.581000	3.513320	computer	0	1.230090	0.230090	1	block_computer_unfair
sub-133	older	02	286.862000	3.513370	computer	0	1.386630	0.386630	1	block_computer_unfair
sub-133	older	02	291.143000	3.513410	computer	0	1.492680	0.492680	10	block_computer_unfair
sub-133	older	02	306.674000	3.512640	ingroup	0	1.257800	0.257800	9	block_ingroup_fair
sub-133	older	02	310.955000	3.512540	ingroup	0	1.029530	0.029530	8	block_ingroup_fair
sub-133	older	02	315.235000	3.513230	ingroup	0	1.019860	0.019860	8	block_ingroup_fair
sub-133	older	02	319.516000	3.513200	ingroup	0	1.292480	0.292480	8	block_ingroup_fair
sub-133	older	02	323.797000	3.513330	ingroup	0	1.382050	0.382050	10	block_ingroup_fair
sub-133	older	02	328.078000	3.513300	ingroup	0	1.371270	0.371270	10	block_ingroup_fair
sub-133	older	02	332.359000	3.513250	ingroup	0	1.393810	0.393810	4	block_ingroup_fair
sub-133	older	02	336.640000	3.513290	ingroup	0	1.132880	0.132880	6	block_ingroup_fair
sub-133	older	02	350.170000	3.513220	ingroup	0	1.029970	0.029970	1	block_ingroup_unfair
sub-133	older	02	354.451000	3.513250	ingroup	0	1.586520	0.586520	1	block_ingroup_unfair
sub-133	older	02	358.732000	3.521980	ingroup	0	1.025320	0.025320	2	block_ingroup_unfair
sub-133	older	02	363.022000	3.513250	ingroup	0	1.022470	0.022470	4	block_ingroup_unfair
sub-133	older	02	367.302000	3.513280	ingroup	0	1.411930	0.411930	4	block_ingroup_unfair
sub-133	older	02	371.584000	3.513090	ingroup	0	1.718180	0.718180	2	block_ingroup_unfair
sub-133	older	02	375.864000	3.513150	ingroup	0	1.607350	0.607350	10	block_ingroup_unfair
sub-133	older	02	380.145000	3.513250	ingroup	0	1.680250	0.680250	5	block_ingroup_unfair
sub-134	older	01	4.011730	3.527130	outgroup	1			2	block_outgroup_unfair
sub-134	older	01	8.307440	3.512680	outgroup	0	1.682170	0.682170	8	block_outgroup_unfair
sub-134	older	01	12.588100	3.512920	outgroup	0	2.138590	1.138590	1	block_outgroup_unfair
sub-134	older	01	16.869100	3.512910	outgroup	0	1.227130	0.227130	2	block_outgroup_unfair
sub-134	older	01	21.150100	3.512830	outgroup	0	1.066320	0.066320	4	block_outgroup_unfair
sub-134	older	01	25.431000	3.512910	outgroup	0	1.122190	0.122190	5	block_outgroup_unfair
sub-134	older	01	29.711900	3.512850	outgroup	0	1.428440	0.428440	1	block_outgroup_unfair
sub-134	older	01	33.992900	3.512830	outgroup	0	2.301730	1.301730	1	block_outgroup_unfair
sub-134	older	01	45.523300	3.528460	outgroup	0	2.547480	1.547480	8	block_outgroup_fair
sub-134	older	01	49.819800	3.512950	outgroup	0	1.103320	0.103320	10	block_outgroup_fair
sub-134	older	01	54.100700	3.512930	outgroup	0	1.042530	0.042530	10	block_outgroup_fair
sub-134	older	01	58.381700	3.512990	outgroup	0	1.398700	0.398700	7	block_outgroup_fair
sub-134	older	01	62.662600	3.512920	outgroup	0	2.038500	1.038500	8	block_outgroup_fair
sub-134	older	01	66.943600	3.512910	outgroup	0	1.211540	0.211540	6	block_outgroup_fair
sub-134	older	01	71.224600	3.528400	outgroup	0	1.032540	0.032540	10	block_outgroup_fair
sub-134	older	01	75.521000	3.512930	outgroup	0	1.523430	0.523430	4	block_outgroup_fair
sub-134	older	01	87.053400	3.511020	computer	0	1.901010	0.901010	8	block_computer_fair
sub-134	older	01	91.332500	3.512870	computer	0	1.024400	0.024400	10	block_computer_fair
sub-134	older	01	95.612900	3.513430	computer	0	1.097880	0.097880	4	block_computer_fair
sub-134	older	01	99.893800	3.513420	computer	0	1.020180	0.020180	6	block_computer_fair
sub-134	older	01	104.175000	3.513390	computer	0	1.177040	0.177040	7	block_computer_fair
sub-134	older	01	108.456000	3.529030	computer	0	1.032230	0.032230	7	block_computer_fair
sub-134	older	01	112.752000	3.513370	computer	0	1.856440	0.856440	9	block_computer_fair
sub-134	older	01	117.033000	3.513320	computer	0	1.028000	0.028000	9	block_computer_fair
sub-134	older	01	128.565000	3.527030	ingroup	1			2	block_ingroup_unfair
sub-134	older	01	132.862000	3.527530	ingroup	0	1.279830	0.279830	3	block_ingroup_unfair
sub-134	older	01	137.157000	3.513040	ingroup	0	1.020770	0.020770	8	block_ingroup_unfair
sub-134	older	01	141.438000	3.513070	ingroup	0	2.061130	1.061130	4	block_ingroup_unfair
sub-134	older	01	145.719000	3.513050	ingroup	0	1.082910	0.082910	2	block_ingroup_unfair
sub-134	older	01	150.000000	3.513150	ingroup	0	1.022000	0.022000	6	block_ingroup_unfair
sub-134	older	01	154.281000	3.528710	ingroup	0	1.094930	0.094930	3	block_ingroup_unfair
sub-134	older	01	158.577000	3.513060	ingroup	0	1.118280	0.118280	1	block_ingroup_unfair
sub-134	older	01	174.108000	3.512860	computer	0	1.351110	0.351110	3	block_computer_unfair
sub-134	older	01	178.388000	3.513300	computer	0	1.023840	0.023840	5	block_computer_unfair
sub-134	older	01	182.669000	3.513290	computer	0	1.030220	0.030220	4	block_computer_unfair
sub-134	older	01	186.950000	3.513360	computer	0	1.018720	0.018720	10	block_computer_unfair
sub-134	older	01	191.231000	3.528930	computer	0	1.642040	0.642040	3	block_computer_unfair
sub-134	older	01	195.528000	3.528990	computer	0	1.031590	0.031590	3	block_computer_unfair
sub-134	older	01	199.824000	3.513390	computer	0	1.021910	0.021910	4	block_computer_unfair
sub-134	older	01	204.105000	3.513420	computer	0	1.027910	0.027910	3	block_computer_unfair
sub-134	older	01	217.636000	3.512280	ingroup	0	2.292200	1.292200	2	block_ingroup_fair
sub-134	older	01	221.917000	3.527860	ingroup	0	1.030030	0.030030	10	block_ingroup_fair
sub-134	older	01	226.213000	3.513150	ingroup	0	1.021250	0.021250	9	block_ingroup_fair
sub-134	older	01	230.494000	3.513100	ingroup	0	1.211100	0.211100	5	block_ingroup_fair
sub-134	older	01	234.775000	3.528750	ingroup	0	1.033310	0.033310	10	block_ingroup_fair
sub-134	older	01	239.072000	3.513080	ingroup	0	1.023350	0.023350	10	block_ingroup_fair
sub-134	older	01	243.352000	3.513140	ingroup	0	1.029280	0.029280	7	block_ingroup_fair
sub-134	older	01	247.633000	3.513110	ingroup	0	1.018580	0.018580	9	block_ingroup_fair
sub-134	older	01	261.164000	3.527930	computer	1			9	block_computer_fair
sub-134	older	01	265.460000	3.512870	computer	0	1.022720	0.022720	7	block_computer_fair
sub-134	older	01	269.741000	3.513410	computer	0	1.029210	0.029210	5	block_computer_fair
sub-134	older	01	274.022000	3.513400	computer	0	1.018530	0.018530	7	block_computer_fair
sub-134	older	01	278.303000	3.513370	computer	0	1.024380	0.024380	3	block_computer_fair
sub-134	older	01	282.584000	3.513390	computer	0	1.030200	0.030200	9	block_computer_fair
sub-134	older	01	286.865000	3.513500	computer	0	1.403470	0.403470	8	block_computer_fair
sub-134	older	01	291.146000	3.513250	computer	0	1.025310	0.025310	7	block_computer_fair
sub-134	older	01	306.676000	3.513410	computer	0	1.792310	0.792310	6	block_computer_unfair
sub-134	older	01	310.957000	3.513410	computer	0	1.214340	0.214340	2	block_computer_unfair
sub-134	older	01	315.238000	3.513460	computer	0	1.020150	0.020150	3	block_computer_unfair
sub-134	older	01	319.519000	3.513310	computer	0	1.025700	0.025700	4	block_computer_unfair
sub-134	older	01	323.799000	3.529080	computer	0	1.031690	0.031690	4	block_computer_unfair
sub-134	older	01	328.096000	3.513380	computer	0	1.022060	0.022060	3	block_computer_unfair
sub-134	older	01	332.377000	3.513400	computer	0	1.044910	0.044910	7	block_computer_unfair
sub-134	older	01	336.658000	3.529030	computer	0	1.017360	0.017360	4	block_computer_unfair
sub-134	older	01	352.205000	3.511650	ingroup	0	2.117060	1.117060	2	block_ingroup_unfair
sub-134	older	01	356.486000	3.511840	ingroup	0	1.022100	0.022100	3	block_ingroup_unfair
sub-134	older	01	360.766000	3.513040	ingroup	0	1.029010	0.029010	7	block_ingroup_unfair
sub-134	older	01	365.047000	3.528810	ingroup	0	1.252150	0.252150	1	block_ingroup_unfair
sub-134	older	01	369.343000	3.513060	ingroup	0	1.025060	0.025060	2	block_ingroup_unfair
sub-134	older	01	373.624000	3.528640	ingroup	0	1.031240	0.031240	2	block_ingroup_unfair
sub-134	older	01	377.921000	3.513140	ingroup	0	1.021590	0.021590	6	block_ingroup_unfair
sub-134	older	01	382.202000	3.513160	ingroup	0	1.811620	0.811620	3	block_ingroup_unfair
sub-134	older	02	4.007760	3.513100	ingroup	0	1.134540	0.134540	2	block_ingroup_unfair
sub-134	older	02	8.288680	3.513030	ingroup	0	1.023950	0.023950	8	block_ingroup_unfair
sub-134	older	02	12.569500	3.513180	ingroup	0	1.146940	0.146940	2	block_ingroup_unfair
sub-134	older	02	16.850500	3.513100	ingroup	0	1.018970	0.018970	4	block_ingroup_unfair
sub-134	older	02	21.131600	3.513040	ingroup	0	1.074910	0.074910	5	block_ingroup_unfair
sub-134	older	02	25.412400	3.528750	ingroup	0	1.030680	0.030680	4	block_ingroup_unfair
sub-134	older	02	29.708900	3.513140	ingroup	0	1.021200	0.021200	2	block_ingroup_unfair
sub-134	older	02	33.989900	3.513100	ingroup	0	1.027400	0.027400	4	block_ingroup_unfair
sub-134	older	02	47.520600	3.527950	computer	1			1	block_computer_unfair
sub-134	older	02	51.816600	3.513230	computer	0	1.148720	0.148720	1	block_computer_unfair
sub-134	older	02	56.097300	3.529080	computer	0	1.204850	0.204850	1	block_computer_unfair
sub-134	older	02	60.394100	3.513160	computer	0	1.027780	0.027780	1	block_computer_unfair
sub-134	older	02	64.674800	3.529080	computer	0	1.017190	0.017190	4	block_computer_unfair
