subjID	offer	missed	accept	response_time	human	ingroup	block_fair	run
sub-118	8	0	0	1.75303	0	0	1	1
sub-118	8	0	1	0.65543	0	0	1	1
sub-118	7	0	0	0.68874	0	0	1	1
sub-118	7	0	0	0.85234	0	0	0	1
sub-118	1	0	0	0.57814	0	0	0	1
sub-118	3	0	0	0.81281	0	0	0	1
sub-118	5	0	0	0.40834	0	0	0	1
sub-118	2	0	0	0.31093	0	0	0	1
sub-118	2	0	1	0.27423	0	0	0	1
sub-118	2	0	1	0.36111	0	0	0	1
sub-118	3	0	1	0.32818	0	0	0	1
sub-118	7	0	1	1.01865	0	0	1	2
sub-118	5	0	1	0.39435	0	0	1	2
sub-118	1	0	1	0.32816	0	0	1	2
sub-118	9	0	1	0.53088	0	0	1	2
sub-118	10	0	1	0.33836	0	0	1	2
sub-118	7	0	1	0.35297	0	0	1	2
sub-118	10	0	1	0.37318	0	0	1	2
sub-118	10	0	1	0.34577	0	0	1	2
sub-118	4	0	0	0.6541	0	0	0	2
sub-118	5	0	1	0.43643	0	0	0	2
sub-118	2	0	1	0.0323800000000001	0	0	0	2
sub-118	1	0	1	0.4195	0	0	0	2
sub-118	2	0	1	0.46734	0	0	0	2
sub-118	3	0	1	0.40299	0	0	0	2
sub-118	4	0	1	0.3482	0	0	0	2
sub-118	10	0	1	0.3726	0	0	0	2
sub-118	7	0	1	0.41431	0	0	1	2
sub-118	4	0	1	0.02996	0	0	1	2
sub-118	9	0	1	0.11471	0	0	1	2
sub-118	7	0	1	0.31923	0	0	1	2
sub-118	5	0	1	0.34719	0	0	1	2
sub-118	10	0	1	0.48567	0	0	1	2
sub-118	8	0	1	0.87282	0	0	1	2
sub-118	7	0	1	0.32036	0	0	1	2
sub-118	3	0	1	0.20226	0	0	0	2
sub-118	4	0	1	0.0240899999999999	0	0	0	2
sub-118	3	0	1	0.32266	0	0	0	2
sub-118	3	0	1	0.30254	0	0	0	2
sub-118	9	0	1	0.25165	0	0	0	2
sub-118	1	0	1	0.55166	0	0	0	2
sub-118	6	0	1	0.0199400000000001	0	0	0	2
sub-118	1	0	0	0.02346	0	0	0	2
sub-120	7	0	1	0.24423	0	0	1	1
sub-120	10	0	1	0.0676699999999999	0	0	1	1
sub-120	6	0	0	0.02407	0	0	1	1
sub-120	7	0	0	0.02997	0	0	1	1
sub-120	10	0	1	0.18631	0	0	1	1
sub-120	3	0	0	0.25899	0	0	1	1
sub-120	7	0	1	0.13157	0	0	1	1
sub-120	8	0	1	0.33748	0	0	1	1
sub-120	9	0	1	0.03315	0	0	0	1
sub-120	5	0	1	0.29454	0	0	0	1
sub-120	4	0	0	0.18359	0	0	0	1
sub-120	4	0	0	0.0227299999999999	0	0	0	1
sub-120	4	0	0	0.26218	0	0	0	1
sub-120	4	0	0	0.30158	0	0	0	1
sub-120	1	0	0	0.42414	0	0	0	1
sub-120	2	0	0	0.28106	0	0	0	1
sub-120	5	0	1	0.3354	0	0	0	1
sub-120	10	0	1	0.6093	0	0	0	1
sub-120	4	0	0	0.03087	0	0	0	1
sub-120	3	0	0	0.02128	0	0	0	1
sub-120	1	0	0	0.34433	0	0	0	1
sub-120	2	0	0	0.01738	0	0	0	1
sub-120	1	0	0	0.3415	0	0	0	1
sub-120	3	0	0	0.83096	0	0	0	1
sub-120	7	0	1	0.03044	0	0	0	1
sub-120	6	0	1	0.0198700000000001	0	0	0	1
sub-120	10	0	1	0.20932	0	0	0	1
sub-120	2	0	0	0.28228	0	0	0	1
sub-120	8	0	1	0.0220400000000001	0	0	0	1
sub-120	9	0	1	0.0280800000000001	0	0	0	1
sub-120	10	0	1	0.01718	0	0	0	1
sub-120	7	0	1	0.02424	0	0	0	1
sub-120	10	0	1	0.0265299999999999	0	0	1	2
sub-120	5	0	1	0.21706	0	0	1	2
sub-120	10	0	0	0.02267	0	0	1	2
sub-120	9	0	1	0.0285899999999999	0	0	1	2
sub-120	3	0	0	0.01789	0	0	1	2
sub-120	10	0	1	0.19182	0	0	1	2
sub-120	10	0	1	0.0304899999999999	0	0	1	2
sub-120	7	0	1	0.01996	0	0	1	2
sub-120	3	0	0	0.03051	0	0	0	2
sub-120	2	0	0	0.38888	0	0	0	2
sub-120	6	0	1	0.0276000000000001	0	0	0	2
sub-120	10	0	1	0.01691	0	0	0	2
sub-120	1	0	0	0.02389	0	0	0	2
sub-120	1	0	0	0.02979	0	0	0	2
sub-120	4	0	0	0.01909	0	0	0	2
sub-120	2	0	0	0.0249999999999999	0	0	0	2
sub-121	10	0	1	1.18822	0	0	1	1
sub-121	8	0	1	1.04931	0	0	1	1
sub-121	7	0	0	0.45751	0	0	1	1
sub-121	8	0	1	1.29801	0	0	1	1
sub-121	5	0	0	0.44592	0	0	1	1
sub-121	9	0	1	0.65999	0	0	1	1
sub-121	3	0	0	0.59605	0	0	1	1
sub-121	8	0	1	0.92944	0	0	1	1
sub-121	3	0	0	0.4774	0	0	0	1
sub-121	3	0	0	0.41488	0	0	0	1
sub-121	6	0	0	0.57994	0	0	0	1
sub-121	2	0	0	0.4614	0	0	0	1
sub-121	7	0	1	0.42693	0	0	0	1
sub-121	2	0	0	0.30607	0	0	0	1
sub-121	3	0	0	0.39166	0	0	0	1
sub-121	2	0	0	0.38609	0	0	0	1
sub-121	7	0	1	0.59822	0	0	1	1
sub-121	9	0	1	0.3305	0	0	1	1
sub-121	8	0	1	0.44765	0	0	1	1
sub-121	7	0	1	0.40584	0	0	1	1
sub-121	7	0	1	0.45421	0	0	1	1
sub-121	8	0	1	0.45445	0	0	1	1
sub-121	5	0	1	0.40996	0	0	1	1
sub-121	2	0	0	0.44201	0	0	1	1
sub-121	5	0	1	0.91499	0	0	0	1
sub-121	1	0	0	0.381	0	0	0	1
sub-121	2	0	0	1.01309	0	0	0	1
sub-121	4	0	0	0.36048	0	0	0	1
sub-121	2	0	0	0.0255399999999999	0	0	0	1
sub-121	7	0	1	0.39264	0	0	0	1
sub-121	2	0	0	0.38352	0	0	0	1
sub-121	1	0	0	1.0312	0	0	0	1
sub-121	1	0	0	0.02718	0	0	0	2
sub-121	1	0	0	0.0204299999999999	0	0	0	2
sub-121	2	0	0	0.0171699999999999	0	0	0	2
sub-121	3	0	0	0.08498	0	0	0	2
sub-121	4	0	1	0.35092	0	0	0	2
sub-121	4	0	1	0.33135	0	0	0	2
sub-121	9	0	1	0.2813	0	0	0	2
sub-121	6	0	1	0.2114	0	0	0	2
sub-121	5	0	1	0.37951	0	0	0	2
sub-121	7	0	1	0.0216799999999999	0	0	0	2
sub-121	8	0	1	0.0184200000000001	0	0	0	2
sub-121	7	0	1	0.0211699999999999	0	0	0	2
sub-121	8	0	1	0.02176	0	0	0	2
sub-121	8	0	1	0.0196499999999999	0	0	0	2
sub-121	3	0	1	1.02021	0	0	0	2
sub-121	7	0	1	0.40133	0	0	0	2
sub-122	10	0	1	0.70434	0	0	1	1
sub-122	9	0	1	0.51281	0	0	1	1
sub-122	9	0	1	0.66894	0	0	1	1
sub-122	9	0	1	0.71225	0	0	1	1
sub-122	3	0	1	0.65189	0	0	1	1
sub-122	10	0	1	0.55896	0	0	1	1
sub-122	9	0	1	0.75121	0	0	1	1
sub-122	6	0	1	0.68656	0	0	1	1
sub-122	4	0	1	0.68321	0	0	0	1
sub-122	8	0	1	0.50602	0	0	0	1
sub-122	4	0	1	1.06667	0	0	0	1
sub-122	5	0	1	0.80109	0	0	0	1
sub-122	3	0	1	0.8405	0	0	0	1
sub-122	1	0	1	0.7114	0	0	0	1
sub-122	1	0	1	0.47061	0	0	0	1
sub-122	1	0	1	0.57804	0	0	0	1
sub-122	6	0	1	0.57401	0	0	1	1
sub-122	10	0	1	0.75092	0	0	1	1
sub-122	1	0	1	1.05964	0	0	1	1
sub-122	10	0	1	0.51441	0	0	1	1
sub-122	10	0	1	0.63988	0	0	1	1
sub-122	8	0	1	0.62024	0	0	1	1
sub-122	8	0	1	1.0347	0	0	1	1
sub-122	8	0	1	0.69278	0	0	1	1
sub-122	7	0	1	0.67736	0	0	0	1
sub-122	2	0	1	1.06812	0	0	0	1
sub-122	3	0	1	0.67611	0	0	0	1
sub-122	3	0	0	0.47782	0	0	0	1
sub-122	3	0	0	0.44019	0	0	0	1
sub-122	1	0	0	0.41523	0	0	0	1
sub-122	1	0	1	1.43614	0	0	0	1
sub-122	5	0	1	1.09042	0	0	0	1
sub-122	4	0	1	0.82952	0	0	0	2
sub-122	4	0	1	0.53337	0	0	0	2
sub-122	1	0	1	0.58593	0	0	0	2
sub-122	1	0	1	0.64345	0	0	0	2
sub-122	6	0	1	0.68404	0	0	0	2
sub-122	2	0	1	0.79026	0	0	0	2
sub-122	2	0	1	0.63162	0	0	0	2
sub-122	9	0	1	0.48776	0	0	0	2
sub-122	9	0	1	0.44391	0	0	1	2
sub-122	8	0	1	0.38645	0	0	1	2
sub-122	7	0	1	0.42322	0	0	1	2
sub-122	1	0	0	0.58445	0	0	1	2
sub-122	9	0	1	0.77289	0	0	1	2
sub-122	6	0	1	0.51735	0	0	1	2
sub-122	8	0	1	0.75818	0	0	1	2
sub-122	10	0	1	0.44043	0	0	1	2
sub-124	7	0	1	0.40018	0	0	0	1
sub-124	3	0	1	0.42345	0	0	0	1
sub-124	3	0	1	0.34684	0	0	0	1
sub-124	5	0	1	0.31986	0	0	0	1
sub-124	1	0	1	0.36015	0	0	0	1
sub-124	1	0	1	0.41459	0	0	0	1
sub-124	2	0	1	0.52179	0	0	0	1
sub-124	5	0	1	0.55884	0	0	1	1
sub-124	10	0	1	0.66487	0	0	1	1
sub-124	3	0	1	0.53562	0	0	1	1
sub-124	10	0	1	0.54228	0	0	1	1
sub-124	7	0	1	0.03006	0	0	1	1
sub-124	8	0	1	0.47244	0	0	1	1
sub-124	9	0	1	0.72824	0	0	1	1
sub-124	9	0	1	0.36695	0	0	1	1
sub-124	9	0	1	0.73774	0	0	1	1
sub-124	5	0	1	0.43029	0	0	1	1
sub-124	7	0	1	0.11869	0	0	1	1
sub-124	9	0	1	0.47401	0	0	1	1
sub-124	8	0	1	0.71511	0	0	1	1
sub-124	7	0	1	0.70505	0	0	1	1
sub-124	8	0	1	0.52417	0	0	1	1
sub-124	3	0	1	0.29775	0	0	1	1
sub-124	3	0	1	0.64366	0	0	0	1
sub-124	1	0	0	0.6504	0	0	0	1
sub-124	4	0	1	0.0221499999999999	0	0	0	1
sub-124	1	0	0	0.02966	0	0	0	1
sub-124	5	0	1	0.36851	0	0	0	1
sub-124	2	0	1	0.44276	0	0	0	1
sub-124	2	0	1	0.39662	0	0	0	1
sub-124	7	0	1	0.50621	0	0	0	1
sub-124	2	0	1	1.47464	0	0	0	2
sub-124	5	0	1	0.61337	0	0	0	2
sub-124	2	0	1	0.0194799999999999	0	0	0	2
sub-124	9	0	1	0.3269	0	0	0	2
sub-124	1	0	0	0.51628	0	0	0	2
sub-124	1	0	0	0.0226299999999999	0	0	0	2
sub-124	4	0	1	0.39281	0	0	0	2
sub-124	2	0	1	0.41896	0	0	0	2
sub-124	10	0	1	0.43631	0	0	1	2
sub-124	9	0	1	0.59552	0	0	1	2
sub-124	7	0	1	0.31695	0	0	1	2
sub-124	5	0	1	0.45495	0	0	1	2
sub-124	7	0	1	0.31239	0	0	1	2
sub-124	2	0	1	0.28419	0	0	1	2
sub-124	7	0	1	0.10786	0	0	1	2
sub-124	7	0	1	0.56459	0	0	1	2
sub-125	5	0	1	1.26308	0	0	0	1
sub-125	3	0	0	0.35238	0	0	0	1
sub-125	10	0	1	0.46901	0	0	0	1
sub-125	2	0	0	0.42122	0	0	0	1
sub-125	3	0	0	0.58796	0	0	0	1
sub-125	4	0	0	0.71752	0	0	0	1
sub-125	1	0	0	0.51583	0	0	0	1
sub-125	1	0	0	0.89954	0	0	0	1
sub-125	9	0	1	0.77569	0	0	1	1
sub-125	7	0	1	0.57486	0	0	1	1
sub-125	8	0	1	0.60657	0	0	1	1
sub-125	1	0	0	0.60514	0	0	1	1
sub-125	8	0	0	0.60025	0	0	1	1
sub-125	6	0	1	1.13386	0	0	1	1
sub-125	8	0	1	0.50033	0	0	1	1
sub-125	9	0	1	0.59986	0	0	1	1
sub-125	7	0	1	0.54213	0	0	1	1
sub-125	7	0	1	0.45833	0	0	1	1
sub-125	8	0	1	0.52511	0	0	1	1
sub-125	7	0	1	0.40509	0	0	1	1
sub-125	6	0	1	0.55658	0	0	1	1
sub-125	7	0	1	0.44135	0	0	1	1
sub-125	8	0	1	0.45752	0	0	1	1
sub-125	4	0	1	0.44151	0	0	1	1
sub-125	9	0	1	0.44506	0	0	0	1
sub-125	1	0	0	0.6639	0	0	0	1
sub-125	5	0	1	0.84854	0	0	0	1
sub-125	2	0	0	0.48276	0	0	0	1
sub-125	4	0	0	0.81545	0	0	0	1
sub-125	3	0	0	0.61654	0	0	0	1
sub-125	2	0	0	0.73296	0	0	0	1
sub-125	1	0	0	0.53232	0	0	0	1
sub-125	2	0	0	0.78393	0	0	0	2
sub-125	2	0	0	0.68441	0	0	0	2
sub-125	6	0	1	1.0355	0	0	0	2
sub-125	1	0	0	0.52941	0	0	0	2
sub-125	3	0	1	0.69557	0	0	0	2
sub-125	9	0	0	0.96269	0	0	0	2
sub-125	1	0	0	0.89532	0	0	0	2
sub-125	4	0	0	1.04585	0	0	0	2
sub-125	7	0	1	0.68448	0	0	1	2
sub-125	7	0	1	0.73425	0	0	1	2
sub-125	7	0	1	0.7986	0	0	1	2
sub-125	6	0	1	0.66053	0	0	1	2
sub-125	7	0	1	1.04316	0	0	1	2
sub-125	4	0	0	0.54371	0	0	1	2
sub-125	7	0	1	0.60927	0	0	1	2
sub-125	9	0	1	0.62802	0	0	1	2
sub-127	3	0	0	1.52151	0	0	0	1
sub-127	4	0	0	1.00903	0	0	0	1
sub-127	2	0	0	0.68264	0	0	0	1
sub-127	10	0	1	0.5716	0	0	0	1
sub-127	1	0	0	0.0271399999999999	0	0	0	1
sub-127	1	0	0	0.6836	0	0	0	1
sub-127	2	0	0	0.47287	0	0	0	1
sub-127	10	0	1	0.4766	0	0	1	1
sub-127	6	0	0	0.66744	0	0	1	1
sub-127	8	0	1	0.57285	0	0	1	1
sub-127	1	0	0	0.52869	0	0	1	1
sub-127	9	0	1	0.48462	0	0	1	1
sub-127	8	0	1	0.54153	0	0	1	1
sub-127	7	0	0	1.01465	0	0	1	1
sub-127	8	0	1	0.537	0	0	1	1
sub-127	9	0	1	0.42231	0	0	1	1
sub-127	10	0	1	0.44711	0	0	1	1
sub-127	7	0	0	0.63643	0	0	1	1
sub-127	4	0	0	0.60899	0	0	1	1
sub-127	8	0	1	0.44843	0	0	1	1
sub-127	7	0	0	0.4875	0	0	1	1
sub-127	8	0	1	0.47683	0	0	1	1
sub-127	5	0	0	0.36597	0	0	1	1
sub-127	4	0	0	0.47083	0	0	0	1
sub-127	4	0	0	0.42858	0	0	0	1
sub-127	2	0	0	0.48445	0	0	0	1
sub-127	2	0	0	0.47478	0	0	0	1
sub-127	10	0	1	0.4973	0	0	0	1
sub-127	5	0	0	0.45325	0	0	0	1
sub-127	4	0	0	0.41023	0	0	0	1
sub-127	3	0	0	0.4328	0	0	0	1
sub-127	4	0	0	0.79961	0	0	0	2
sub-127	8	0	1	0.42518	0	0	0	2
sub-127	3	0	0	0.0302	0	0	0	2
sub-127	3	0	0	0.0194799999999999	0	0	0	2
sub-127	5	0	0	0.1254	0	0	0	2
sub-127	2	0	0	0.21615	0	0	0	2
sub-127	4	0	0	0.0217400000000001	0	0	0	2
sub-127	4	0	0	0.02739	0	0	0	2
sub-127	10	0	1	0.0231600000000001	0	0	0	2
sub-127	2	0	0	0.02908	0	0	0	2
sub-127	8	0	1	0.0184200000000001	0	0	0	2
sub-127	8	0	1	0.37455	0	0	0	2
sub-127	7	0	0	0.36391	0	0	0	2
sub-127	10	0	1	0.01928	0	0	0	2
sub-127	10	0	1	0.0251600000000001	0	0	0	2
sub-127	6	0	0	0.14829	0	0	0	2
sub-128	4	0	0	0.70915	0	0	0	1
sub-128	1	0	0	0.0322199999999999	0	0	0	1
sub-128	9	0	0	0.15699	0	0	0	1
sub-128	2	0	0	0.03016	0	0	0	1
sub-128	1	0	0	0.0194399999999999	0	0	0	1
sub-128	1	0	0	0.0252600000000001	0	0	0	1
sub-128	1	0	0	0.03138	0	0	0	1
sub-128	5	0	0	0.0722400000000001	0	0	0	1
sub-128	3	0	0	0.0970200000000001	0	0	0	1
sub-128	5	0	0	0.02013	0	0	0	1
sub-128	4	0	0	0.026	0	0	0	1
sub-128	1	0	0	0.0317400000000001	0	0	0	1
sub-128	3	0	0	0.0222899999999999	0	0	0	1
sub-128	1	0	0	0.0282899999999999	0	0	0	1
sub-128	9	0	0	0.21773	0	0	0	1
sub-128	1	0	0	0.0234000000000001	0	0	0	1
sub-128	8	0	0	0.17296	0	0	1	1
sub-128	2	0	0	0.0295399999999999	0	0	1	1
sub-128	9	0	0	0.01891	0	0	1	1
sub-128	5	0	0	0.0247599999999999	0	0	1	1
sub-128	8	0	0	0.03037	0	0	1	1
sub-128	9	0	0	0.0200800000000001	0	0	1	1
sub-128	9	0	0	0.02593	0	0	1	1
sub-128	10	0	1	0.0315099999999999	0	0	1	1
sub-128	7	0	0	0.34627	0	0	1	1
sub-128	10	0	1	0.0190300000000001	0	0	1	1
sub-128	6	0	0	0.02477	0	0	1	1
sub-128	8	0	0	0.03087	0	0	1	1
sub-128	8	0	0	0.0212399999999999	0	0	1	1
sub-128	2	0	0	0.02704	0	0	1	1
sub-128	7	0	0	0.0329600000000001	0	0	1	1
sub-128	8	0	0	0.0236700000000001	0	0	1	1
sub-128	7	0	0	0.0314700000000001	0	0	1	2
sub-128	8	0	0	0.0222599999999999	0	0	1	2
sub-128	2	0	0	0.0282800000000001	0	0	1	2
sub-128	8	0	0	0.01756	0	0	1	2
sub-128	10	0	1	0.0244	0	0	1	2
sub-128	6	0	0	0.0304	0	0	1	2
sub-128	9	0	0	0.83	0	0	1	2
sub-128	8	0	0	0.0193300000000001	0	0	1	2
sub-128	4	0	0	1.85203	0	0	0	2
sub-128	2	0	0	0.0229299999999999	0	0	0	2
sub-128	2	0	0	0.02976	0	0	0	2
sub-128	4	0	0	0.01956	0	0	0	2
sub-128	2	0	0	0.02488	0	0	0	2
sub-128	7	0	0	0.0307999999999999	0	0	0	2
sub-128	2	0	0	0.0202599999999999	0	0	0	2
sub-128	6	0	0	0.02633	0	0	0	2
sub-129	9	0	1	0.80538	0	0	1	1
sub-129	9	0	1	0.67801	0	0	1	1
sub-129	7	0	1	0.71723	0	0	1	1
sub-129	9	0	1	0.13934	0	0	1	1
sub-129	1	0	0	0.76214	0	0	1	1
sub-129	6	0	0	0.80158	0	0	1	1
sub-129	10	0	1	0.14036	0	0	1	1
sub-129	1	0	0	0.16206	0	0	0	1
sub-129	4	0	0	0.36911	0	0	0	1
sub-129	5	0	1	0.22496	0	0	0	1
sub-129	2	0	0	0.0300499999999999	0	0	0	1
sub-129	3	0	0	0.20324	0	0	0	1
sub-129	2	0	0	0.21031	0	0	0	1
sub-129	9	0	1	0.03244	0	0	0	1
sub-129	1	0	0	0.07298	0	0	0	1
sub-129	4	0	1	0.55245	0	0	1	1
sub-129	10	0	1	0.02433	0	0	1	1
sub-129	9	0	1	0.0298499999999999	0	0	1	1
sub-129	6	0	1	0.01993	0	0	1	1
sub-129	8	0	1	0.0253699999999999	0	0	1	1
sub-129	7	0	1	0.03132	0	0	1	1
sub-129	10	0	1	0.0214700000000001	0	0	1	1
sub-129	8	0	1	0.03237	0	0	1	1
sub-129	6	0	1	0.33199	0	0	0	1
sub-129	1	0	0	0.0387999999999999	0	0	0	1
sub-129	2	0	0	0.0275099999999999	0	0	0	1
sub-129	1	0	0	0.01692	0	0	0	1
sub-129	2	0	0	0.02386	0	0	0	1
sub-129	2	0	0	0.0298400000000001	0	0	0	1
sub-129	10	0	1	0.0187299999999999	0	0	0	1
sub-129	3	0	0	0.0248900000000001	0	0	0	1
sub-129	1	0	0	0.12559	0	0	0	2
sub-129	4	0	0	0.0328900000000001	0	0	0	2
sub-129	3	0	0	0.0233699999999999	0	0	0	2
sub-129	10	0	1	0.02902	0	0	0	2
sub-129	1	0	0	0.0189600000000001	0	0	0	2
sub-129	5	0	1	0.0243599999999999	0	0	0	2
sub-129	1	0	0	0.03037	0	0	0	2
sub-129	3	0	0	0.01953	0	0	0	2
sub-129	9	0	1	0.02041	0	0	1	2
sub-129	1	0	0	0.0274300000000001	0	0	1	2
sub-129	10	0	1	0.0169999999999999	0	0	1	2
sub-129	9	0	1	0.02403	0	0	1	2
sub-129	9	0	1	0.02966	0	0	1	2
sub-129	9	0	1	0.01915	0	0	1	2
sub-129	6	0	1	0.0247299999999999	0	0	1	2
sub-129	9	0	1	0.0308299999999999	0	0	1	2
sub-131	10	0	1	1.56722	0	0	1	1
sub-131	2	0	1	0.70624	0	0	1	1
sub-131	9	0	1	0.82947	0	0	1	1
sub-131	7	0	1	1.02002	0	0	1	1
sub-131	10	0	1	0.50617	0	0	1	1
sub-131	7	0	1	0.60965	0	0	1	1
sub-131	5	0	1	0.81729	0	0	1	1
sub-131	4	0	1	1.52134	0	0	0	1
sub-131	5	0	1	0.61103	0	0	0	1
sub-131	1	0	0	1.05147	0	0	0	1
sub-131	3	0	1	0.55689	0	0	0	1
sub-131	4	0	1	0.5134	0	0	0	1
sub-131	8	0	0	0.71783	0	0	0	1
sub-131	1	0	0	1.30905	0	0	0	1
sub-131	2	0	0	0.49599	0	0	0	1
sub-131	5	0	1	0.68986	0	0	1	1
sub-131	10	0	1	0.48042	0	0	1	1
sub-131	10	0	1	0.28767	0	0	1	1
sub-131	9	0	1	0.57738	0	0	1	1
sub-131	7	0	1	0.48426	0	0	1	1
sub-131	9	0	1	0.0210699999999999	0	0	1	1
sub-131	9	0	1	0.49593	0	0	1	1
sub-131	3	0	1	1.58593	0	0	0	1
sub-131	8	0	1	0.54395	0	0	0	1
sub-131	1	0	1	0.63429	0	0	0	1
sub-131	2	0	1	0.72106	0	0	0	1
sub-131	6	0	1	0.59427	0	0	0	1
sub-131	4	0	1	0.0177400000000001	0	0	0	1
sub-131	3	0	1	0.47201	0	0	0	1
sub-131	2	0	1	0.44698	0	0	0	1
sub-131	8	0	1	0.68698	0	0	1	2
sub-131	2	0	1	0.4768	0	0	1	2
sub-131	7	0	1	0.20067	0	0	1	2
sub-131	8	0	1	0.52411	0	0	1	2
sub-131	9	0	1	0.746	0	0	1	2
sub-131	10	0	1	0.55182	0	0	1	2
sub-131	5	0	1	0.57099	0	0	1	2
sub-131	8	0	1	0.02735	0	0	1	2
sub-131	2	0	1	1.22556	0	0	0	2
sub-131	2	0	1	0.56385	0	0	0	2
sub-131	7	0	1	0.0185599999999999	0	0	0	2
sub-131	1	0	1	0.305	0	0	0	2
sub-131	1	0	1	0.0305599999999999	0	0	0	2
sub-131	3	0	1	0.0200499999999999	0	0	0	2
sub-131	5	0	1	0.99356	0	0	0	2
sub-131	2	0	1	0.43243	0	0	0	2
sub-134	8	0	1	0.90101	0	0	1	1
sub-134	10	0	1	0.0244	0	0	1	1
sub-134	4	0	1	0.09788	0	0	1	1
sub-134	6	0	1	0.0201800000000001	0	0	1	1
sub-134	7	0	1	0.17704	0	0	1	1
sub-134	7	0	1	0.03223	0	0	1	1
sub-134	9	0	1	0.85644	0	0	1	1
sub-134	9	0	1	0.028	0	0	1	1
sub-134	3	0	1	0.35111	0	0	0	1
sub-134	5	0	1	0.0238400000000001	0	0	0	1
sub-134	4	0	1	0.0302199999999999	0	0	0	1
sub-134	10	0	1	0.0187200000000001	0	0	0	1
sub-134	3	0	1	0.64204	0	0	0	1
sub-134	3	0	1	0.03159	0	0	0	1
sub-134	4	0	1	0.0219100000000001	0	0	0	1
sub-134	3	0	1	0.0279100000000001	0	0	0	1
sub-134	7	0	1	0.0227200000000001	0	0	1	1
sub-134	5	0	1	0.02921	0	0	1	1
sub-134	7	0	1	0.0185299999999999	0	0	1	1
sub-134	3	0	1	0.0243800000000001	0	0	1	1
sub-134	9	0	1	0.0302	0	0	1	1
sub-134	8	0	1	0.40347	0	0	1	1
sub-134	7	0	1	0.0253099999999999	0	0	1	1
sub-134	6	0	0	0.79231	0	0	0	1
sub-134	2	0	1	0.21434	0	0	0	1
sub-134	3	0	1	0.0201499999999999	0	0	0	1
sub-134	4	0	1	0.0257000000000001	0	0	0	1
sub-134	4	0	1	0.03169	0	0	0	1
sub-134	3	0	1	0.02206	0	0	0	1
sub-134	7	0	1	0.04491	0	0	0	1
sub-134	4	0	1	0.01736	0	0	0	1
sub-134	1	0	1	0.14872	0	0	0	2
sub-134	1	0	0	0.20485	0	0	0	2
sub-134	1	0	0	0.0277799999999999	0	0	0	2
sub-134	4	0	1	0.01719	0	0	0	2
sub-134	4	0	1	0.02562	0	0	0	2
sub-134	6	0	1	0.0300199999999999	0	0	0	2
sub-134	10	0	1	0.01938	0	0	0	2
sub-134	9	0	1	0.19277	0	0	1	2
sub-134	4	0	1	0.03199	0	0	1	2
sub-134	8	0	1	0.0223500000000001	0	0	1	2
sub-134	10	0	1	0.02824	0	0	1	2
sub-134	10	0	1	0.01756	0	0	1	2
sub-134	10	0	1	0.02441	0	0	1	2
sub-134	10	0	1	0.0309699999999999	0	0	1	2
sub-134	5	0	1	0.0367299999999999	0	0	1	2
sub-135	1	0	0	0.54451	0	0	1	1
sub-135	7	0	1	0.61725	0	0	1	1
sub-135	9	0	1	0.58988	0	0	1	1
sub-135	9	0	1	0.61261	0	0	1	1
sub-135	10	0	1	0.0176000000000001	0	0	1	1
sub-135	5	0	0	0.3418	0	0	1	1
sub-135	8	0	0	0.24761	0	0	1	1
sub-135	3	0	0	0.35876	0	0	0	1
sub-135	6	0	0	0.79001	0	0	0	1
sub-135	3	0	0	0.62931	0	0	0	1
sub-135	3	0	0	0.79944	0	0	0	1
sub-135	7	0	0	0.0223199999999999	0	0	0	1
sub-135	5	0	0	0.0181	0	0	1	1
sub-135	3	0	0	0.0237000000000001	0	0	1	1
sub-135	9	0	0	0.0297400000000001	0	0	1	1
sub-135	7	0	0	0.01911	0	0	1	1
sub-135	10	0	0	0.27529	0	0	1	1
sub-135	10	0	1	0.398	0	0	1	1
sub-135	7	0	0	0.0199400000000001	0	0	1	1
sub-135	9	0	0	0.0259499999999999	0	0	1	1
sub-135	2	0	0	0.19736	0	0	0	1
sub-135	4	0	0	0.02044	0	0	0	1
sub-135	1	0	0	0.02626	0	0	0	1
sub-135	6	0	0	0.0322199999999999	0	0	0	1
sub-135	3	0	0	0.0225900000000001	0	0	0	1
sub-135	3	0	0	0.02824	0	0	0	1
sub-135	8	0	0	0.03294	0	0	0	1
sub-135	3	0	0	0.02481	0	0	0	1
sub-135	10	0	1	0.02972	0	0	1	2
sub-135	6	0	0	0.2197	0	0	1	2
sub-135	9	0	0	0.0266999999999999	0	0	1	2
sub-135	10	0	1	0.0325500000000001	0	0	1	2
sub-135	9	0	0	0.49704	0	0	1	2
sub-135	4	0	0	0.0258400000000001	0	0	1	2
sub-135	1	0	0	0.80394	0	0	0	2
sub-135	3	0	0	0.0257700000000001	0	0	0	2
sub-135	5	0	0	0.03207	0	0	0	2
sub-135	2	0	0	0.0223199999999999	0	0	0	2
sub-135	1	0	0	0.1521	0	0	0	2
sub-135	4	0	0	0.0244	0	0	0	2
sub-135	2	0	0	0.03026	0	0	0	2
sub-136	9	0	1	1.48219	0	0	0	1
sub-136	1	0	0	0.99656	0	0	0	1
sub-136	2	0	0	1.27857	0	0	0	1
sub-136	4	0	1	0.3274	0	0	0	1
sub-136	4	0	1	0.02345	0	0	0	1
sub-136	2	0	0	1.13829	0	0	0	1
sub-136	3	0	1	0.99136	0	0	0	1
