"subID","run","block_type","BlockNum","BlockTrial","BlockInclude"
"sub-134",2,"block_computer_fair",6,8,"yes"
"sub-134",2,"block_outgroup_fair",7,6,"yes"
"sub-134",2,"block_outgroup_unfair",8,8,"yes"
"sub-134",2,"block_ingroup_fair",9,8,"yes"
"sub-135",1,"block_outgroup_unfair",1,7,"yes"
"sub-135",1,"block_computer_fair",2,7,"yes"
"sub-135",1,"block_outgroup_fair",3,8,"yes"
"sub-135",1,"block_ingroup_fair",4,8,"yes"
"sub-135",1,"block_ingroup_unfair",5,5,"yes"
"sub-135",1,"block_computer_unfair",6,5,"yes"
"sub-135",1,"block_computer_fair",7,8,"yes"
"sub-135",1,"block_ingroup_unfair",8,8,"yes"
"sub-135",1,"block_computer_unfair",9,8,"yes"
"sub-135",2,"block_ingroup_unfair",1,8,"yes"
"sub-135",2,"block_ingroup_fair",2,8,"yes"
"sub-135",2,"block_outgroup_fair",3,8,"yes"
"sub-135",2,"block_computer_fair",4,6,"yes"
"sub-135",2,"block_outgroup_unfair",5,8,"yes"
"sub-135",2,"block_ingroup_fair",6,8,"yes"
"sub-135",2,"block_outgroup_fair",7,8,"yes"
"sub-135",2,"block_outgroup_unfair",8,7,"yes"
"sub-135",2,"block_computer_unfair",9,7,"yes"
"sub-136",1,"block_outgroup_fair",1,8,"yes"
"sub-136",1,"block_computer_unfair",2,8,"yes"
"sub-136",1,"block_computer_fair",3,8,"yes"
"sub-136",1,"block_ingroup_unfair",4,8,"yes"
"sub-136",1,"block_ingroup_fair",5,8,"yes"
"sub-136",1,"block_outgroup_unfair",6,8,"yes"
"sub-136",1,"block_computer_fair",7,8,"yes"
"sub-136",1,"block_ingroup_unfair",8,8,"yes"
"sub-136",1,"block_computer_unfair",9,8,"yes"
"sub-136",2,"block_computer_fair",1,8,"yes"
"sub-136",2,"block_outgroup_unfair",2,8,"yes"
"sub-136",2,"block_ingroup_unfair",3,8,"yes"
"sub-136",2,"block_outgroup_fair",4,8,"yes"
"sub-136",2,"block_ingroup_fair",5,8,"yes"
"sub-136",2,"block_outgroup_fair",6,8,"yes"
"sub-136",2,"block_ingroup_fair",7,8,"yes"
"sub-136",2,"block_computer_unfair",8,8,"yes"
"sub-136",2,"block_outgroup_unfair",9,8,"yes"
"sub-137",1,"block_ingroup_fair",1,7,"yes"
"sub-137",1,"block_outgroup_fair",2,8,"yes"
"sub-137",1,"block_outgroup_unfair",3,8,"yes"
"sub-137",1,"block_ingroup_unfair",4,8,"yes"
"sub-137",1,"block_outgroup_unfair",5,8,"yes"
"sub-137",1,"block_outgroup_fair",6,8,"yes"
"sub-137",1,"block_computer_unfair",7,8,"yes"
"sub-137",1,"block_computer_fair",8,8,"yes"
"sub-137",1,"block_ingroup_fair",9,8,"yes"
"sub-137",2,"block_ingroup_unfair",1,7,"yes"
"sub-137",2,"block_computer_fair",2,8,"yes"
"sub-137",2,"block_outgroup_fair",3,8,"yes"
"sub-137",2,"block_ingroup_fair",4,8,"yes"
"sub-137",2,"block_outgroup_unfair",5,8,"yes"
"sub-137",2,"block_computer_unfair",6,8,"yes"
"sub-137",2,"block_computer_fair",7,8,"yes"
"sub-137",2,"block_ingroup_unfair",8,8,"yes"
"sub-137",2,"block_computer_unfair",9,8,"yes"
"sub-138",1,"block_computer_unfair",1,7,"yes"
"sub-138",1,"block_outgroup_fair",2,8,"yes"
"sub-138",1,"block_ingroup_fair",3,8,"yes"
"sub-138",1,"block_outgroup_unfair",4,8,"yes"
"sub-138",1,"block_ingroup_fair",5,8,"yes"
"sub-138",1,"block_computer_fair",6,8,"yes"
"sub-138",1,"block_outgroup_fair",7,7,"yes"
"sub-138",1,"block_outgroup_unfair",8,8,"yes"
"sub-138",1,"block_ingroup_unfair",9,6,"yes"
"sub-138",2,"block_computer_unfair",1,8,"yes"
"sub-138",2,"block_ingroup_unfair",2,8,"yes"
"sub-138",2,"block_outgroup_fair",3,8,"yes"
"sub-138",2,"block_ingroup_unfair",4,7,"yes"
"sub-138",2,"block_ingroup_fair",5,7,"yes"
"sub-138",2,"block_computer_fair",6,6,"yes"
"sub-138",2,"block_outgroup_unfair",7,8,"yes"
"sub-138",2,"block_computer_unfair",8,7,"yes"
"sub-138",2,"block_computer_fair",9,7,"yes"
"sub-140",1,"block_outgroup_fair",1,7,"yes"
"sub-140",1,"block_outgroup_unfair",2,8,"yes"
"sub-140",1,"block_computer_unfair",3,8,"yes"
"sub-140",1,"block_ingroup_unfair",4,8,"yes"
"sub-140",1,"block_ingroup_fair",5,8,"yes"
"sub-140",1,"block_computer_fair",6,8,"yes"
"sub-140",1,"block_outgroup_fair",7,8,"yes"
"sub-140",1,"block_ingroup_fair",8,8,"yes"
"sub-140",1,"block_outgroup_unfair",9,8,"yes"
"sub-140",2,"block_ingroup_unfair",1,8,"yes"
"sub-140",2,"block_computer_fair",2,8,"yes"
"sub-140",2,"block_computer_unfair",3,8,"yes"
"sub-140",2,"block_outgroup_unfair",4,8,"yes"
"sub-140",2,"block_ingroup_unfair",5,8,"yes"
"sub-140",2,"block_computer_unfair",6,7,"yes"
"sub-140",2,"block_outgroup_fair",7,8,"yes"
"sub-140",2,"block_computer_fair",8,8,"yes"
"sub-140",2,"block_ingroup_fair",9,8,"yes"
"sub-141",1,"block_computer_fair",1,7,"yes"
"sub-141",1,"block_ingroup_unfair",2,8,"yes"
"sub-141",1,"block_outgroup_unfair",3,8,"yes"
"sub-141",1,"block_ingroup_fair",4,8,"yes"
"sub-141",1,"block_outgroup_fair",5,8,"yes"
"sub-141",1,"block_computer_unfair",6,8,"yes"
"sub-141",1,"block_computer_fair",7,8,"yes"
"sub-141",1,"block_ingroup_unfair",8,8,"yes"
"sub-141",1,"block_computer_unfair",9,8,"yes"
"sub-141",2,"block_ingroup_fair",1,8,"yes"
"sub-141",2,"block_outgroup_unfair",2,8,"yes"
"sub-141",2,"block_ingroup_unfair",3,8,"yes"
"sub-141",2,"block_outgroup_fair",4,8,"yes"
"sub-141",2,"block_computer_unfair",5,8,"yes"
"sub-141",2,"block_ingroup_fair",6,8,"yes"
"sub-141",2,"block_computer_fair",7,7,"yes"
"sub-141",2,"block_outgroup_unfair",8,8,"yes"
"sub-141",2,"block_outgroup_fair",9,8,"yes"
"sub-142",1,"block_computer_fair",1,7,"yes"
"sub-142",1,"block_ingroup_unfair",2,8,"yes"
"sub-142",1,"block_outgroup_unfair",3,8,"yes"
"sub-142",1,"block_computer_unfair",4,8,"yes"
"sub-142",1,"block_computer_fair",5,8,"yes"
"sub-142",1,"block_computer_unfair",6,8,"yes"
"sub-142",1,"block_outgroup_fair",7,8,"yes"
"sub-142",1,"block_ingroup_unfair",8,8,"yes"
"sub-142",1,"block_ingroup_fair",9,8,"yes"
"sub-142",2,"block_outgroup_fair",1,8,"yes"
"sub-142",2,"block_ingroup_unfair",2,8,"yes"
"sub-142",2,"block_computer_unfair",3,8,"yes"
"sub-142",2,"block_outgroup_fair",4,8,"yes"
"sub-142",2,"block_computer_fair",5,8,"yes"
"sub-142",2,"block_outgroup_unfair",6,8,"yes"
"sub-142",2,"block_ingroup_fair",7,8,"yes"
"sub-142",2,"block_outgroup_unfair",8,8,"yes"
"sub-142",2,"block_ingroup_fair",9,8,"yes"
"sub-143",1,"block_ingroup_unfair",1,8,"yes"
"sub-143",1,"block_outgroup_fair",2,8,"yes"
"sub-143",1,"block_outgroup_unfair",3,8,"yes"
"sub-143",1,"block_computer_unfair",4,8,"yes"
"sub-143",1,"block_ingroup_fair",5,8,"yes"
"sub-143",1,"block_computer_fair",6,8,"yes"
"sub-143",1,"block_ingroup_unfair",7,8,"yes"
"sub-143",1,"block_computer_unfair",8,8,"yes"
"sub-143",1,"block_computer_fair",9,8,"yes"
"sub-143",2,"block_computer_unfair",1,8,"yes"
"sub-143",2,"block_outgroup_fair",2,8,"yes"
"sub-143",2,"block_ingroup_fair",3,8,"yes"
"sub-143",2,"block_computer_fair",4,8,"yes"
"sub-143",2,"block_outgroup_unfair",5,8,"yes"
"sub-143",2,"block_ingroup_fair",6,8,"yes"
"sub-143",2,"block_ingroup_unfair",7,8,"yes"
"sub-143",2,"block_outgroup_fair",8,8,"yes"
"sub-143",2,"block_outgroup_unfair",9,8,"yes"
"sub-144",1,"block_ingroup_unfair",1,8,"yes"
"sub-144",1,"block_outgroup_fair",2,8,"yes"
"sub-144",1,"block_outgroup_unfair",3,8,"yes"
"sub-144",1,"block_computer_unfair",4,8,"yes"
"sub-144",1,"block_ingroup_fair",5,8,"yes"
"sub-144",1,"block_computer_fair",6,8,"yes"
"sub-144",1,"block_ingroup_unfair",7,8,"yes"
"sub-144",1,"block_computer_unfair",8,8,"yes"
"sub-144",1,"block_computer_fair",9,8,"yes"
"sub-144",2,"block_computer_unfair",1,8,"yes"
"sub-144",2,"block_outgroup_fair",2,8,"yes"
"sub-144",2,"block_ingroup_fair",3,8,"yes"
"sub-144",2,"block_computer_fair",4,8,"yes"
"sub-144",2,"block_outgroup_unfair",5,8,"yes"
"sub-144",2,"block_ingroup_fair",6,8,"yes"
"sub-144",2,"block_ingroup_unfair",7,8,"yes"
"sub-144",2,"block_outgroup_fair",8,8,"yes"
"sub-144",2,"block_outgroup_unfair",9,8,"yes"
"sub-145",1,"block_computer_fair",1,7,"yes"
"sub-145",1,"block_ingroup_unfair",2,8,"yes"
"sub-145",1,"block_computer_unfair",3,8,"yes"
"sub-145",1,"block_outgroup_fair",4,8,"yes"
"sub-145",1,"block_ingroup_fair",5,8,"yes"
"sub-145",1,"block_outgroup_unfair",6,8,"yes"
"sub-145",1,"block_outgroup_fair",7,8,"yes"
"sub-145",1,"block_ingroup_fair",8,7,"yes"
"sub-145",1,"block_outgroup_unfair",9,8,"yes"
"sub-145",2,"block_outgroup_unfair",1,8,"yes"
"sub-145",2,"block_ingroup_unfair",2,8,"yes"
"sub-145",2,"block_computer_fair",3,8,"yes"
"sub-145",2,"block_outgroup_fair",4,8,"yes"
"sub-145",2,"block_computer_unfair",5,8,"yes"
"sub-145",2,"block_computer_fair",6,8,"yes"
"sub-145",2,"block_computer_unfair",7,8,"yes"
"sub-145",2,"block_ingroup_fair",8,8,"yes"
"sub-145",2,"block_ingroup_unfair",9,8,"yes"
"sub-147",1,"block_computer_unfair",1,8,"yes"
"sub-147",1,"block_ingroup_fair",2,8,"yes"
"sub-147",1,"block_ingroup_unfair",3,8,"yes"
"sub-147",1,"block_computer_fair",4,8,"yes"
"sub-147",1,"block_outgroup_unfair",5,6,"yes"
"sub-147",1,"block_outgroup_fair",6,8,"yes"
"sub-147",1,"block_ingroup_unfair",7,8,"yes"
"sub-147",1,"block_computer_fair",8,8,"yes"
"sub-147",1,"block_computer_unfair",9,8,"yes"
"sub-147",2,"block_ingroup_fair",1,8,"yes"
"sub-147",2,"block_outgroup_fair",2,7,"yes"
"sub-147",2,"block_ingroup_unfair",3,8,"yes"
"sub-147",2,"block_outgroup_unfair",4,8,"yes"
"sub-147",2,"block_computer_fair",5,8,"yes"
"sub-147",2,"block_ingroup_fair",6,8,"yes"
"sub-147",2,"block_outgroup_unfair",7,8,"yes"
"sub-147",2,"block_computer_unfair",8,8,"yes"
"sub-147",2,"block_outgroup_fair",9,8,"yes"
"sub-149",1,"block_outgroup_unfair",1,4,"yes"
"sub-149",1,"block_outgroup_fair",2,8,"yes"
"sub-149",1,"block_ingroup_unfair",3,7,"yes"
"sub-149",1,"block_computer_fair",4,8,"yes"
"sub-149",1,"block_computer_unfair",5,7,"yes"
"sub-149",1,"block_computer_fair",6,8,"yes"
"sub-149",1,"block_ingroup_unfair",7,8,"yes"
"sub-149",1,"block_ingroup_fair",8,8,"yes"
"sub-149",1,"block_computer_unfair",9,8,"yes"
"sub-149",2,"block_ingroup_fair",1,8,"yes"
"sub-149",2,"block_computer_fair",2,8,"yes"
"sub-149",2,"block_outgroup_fair",3,8,"yes"
"sub-149",2,"block_outgroup_unfair",4,8,"yes"
"sub-149",2,"block_computer_unfair",5,8,"yes"
"sub-149",2,"block_outgroup_fair",6,8,"yes"
"sub-149",2,"block_ingroup_fair",7,8,"yes"
"sub-149",2,"block_outgroup_unfair",8,8,"yes"
"sub-149",2,"block_ingroup_unfair",9,8,"yes"
"sub-150",1,"block_computer_fair",1,8,"yes"
"sub-150",1,"block_outgroup_fair",2,8,"yes"
"sub-150",1,"block_computer_unfair",3,8,"yes"
"sub-150",1,"block_ingroup_unfair",4,8,"yes"
"sub-150",1,"block_outgroup_unfair",5,8,"yes"
"sub-150",1,"block_outgroup_fair",6,8,"yes"
"sub-150",1,"block_ingroup_fair",7,8,"yes"
"sub-150",1,"block_outgroup_unfair",8,8,"yes"
"sub-150",1,"block_ingroup_fair",9,7,"yes"
"sub-150",2,"block_computer_unfair",1,8,"yes"
"sub-150",2,"block_ingroup_unfair",2,8,"yes"
"sub-150",2,"block_computer_fair",3,8,"yes"
"sub-150",2,"block_outgroup_fair",4,8,"yes"
"sub-150",2,"block_computer_unfair",5,8,"yes"
"sub-150",2,"block_outgroup_unfair",6,8,"yes"
"sub-150",2,"block_ingroup_fair",7,8,"yes"
"sub-150",2,"block_ingroup_unfair",8,8,"yes"
"sub-150",2,"block_computer_fair",9,8,"yes"
"sub-151",1,"block_outgroup_unfair",1,8,"yes"
"sub-151",1,"block_computer_unfair",2,8,"yes"
"sub-151",1,"block_outgroup_unfair",3,8,"yes"
"sub-151",1,"block_computer_fair",4,8,"yes"
"sub-151",1,"block_outgroup_fair",5,8,"yes"
"sub-151",1,"block_ingroup_fair",6,8,"yes"
"sub-151",1,"block_outgroup_fair",7,8,"yes"
"sub-151",1,"block_ingroup_unfair",8,8,"yes"
"sub-151",1,"block_ingroup_fair",9,8,"yes"
"sub-151",2,"block_ingroup_unfair",1,8,"yes"
"sub-151",2,"block_computer_unfair",2,8,"yes"
"sub-151",2,"block_outgroup_unfair",3,8,"yes"
"sub-151",2,"block_computer_unfair",4,8,"yes"
"sub-151",2,"block_computer_fair",5,8,"yes"
"sub-151",2,"block_ingroup_unfair",6,8,"yes"
"sub-151",2,"block_outgroup_fair",7,8,"yes"
"sub-151",2,"block_computer_fair",8,8,"yes"
"sub-151",2,"block_ingroup_fair",9,8,"yes"
"sub-152",1,"block_ingroup_unfair",1,7,"yes"
"sub-152",1,"block_computer_unfair",2,8,"yes"
"sub-152",1,"block_outgroup_unfair",3,8,"yes"
"sub-152",1,"block_ingroup_unfair",4,8,"yes"
"sub-152",1,"block_computer_fair",5,7,"yes"
"sub-152",1,"block_outgroup_fair",6,8,"yes"
"sub-152",1,"block_computer_unfair",7,8,"yes"
"sub-152",1,"block_computer_fair",8,8,"yes"
"sub-152",1,"block_ingroup_fair",9,6,"yes"
"sub-152",2,"block_ingroup_fair",1,8,"yes"
"sub-152",2,"block_ingroup_unfair",2,5,"yes"
"sub-152",2,"block_outgroup_unfair",3,6,"yes"
"sub-152",2,"block_ingroup_fair",4,8,"yes"
"sub-152",2,"block_outgroup_fair",5,6,"yes"
"sub-152",2,"block_outgroup_unfair",6,6,"yes"
"sub-152",2,"block_computer_fair",7,7,"yes"
"sub-152",2,"block_outgroup_fair",8,7,"yes"
"sub-152",2,"block_computer_unfair",9,7,"yes"
"sub-153",1,"block_computer_unfair",1,7,"yes"
"sub-153",1,"block_ingroup_unfair",2,8,"yes"
"sub-153",1,"block_outgroup_unfair",3,8,"yes"
"sub-153",1,"block_outgroup_fair",4,8,"yes"
"sub-153",1,"block_outgroup_unfair",5,8,"yes"
"sub-153",1,"block_ingroup_fair",6,8,"yes"
"sub-153",1,"block_outgroup_fair",7,8,"yes"
"sub-153",1,"block_ingroup_fair",8,8,"yes"
"sub-153",1,"block_computer_fair",9,8,"yes"
"sub-153",2,"block_computer_unfair",1,8,"yes"
"sub-153",2,"block_ingroup_unfair",2,8,"yes"
"sub-153",2,"block_computer_fair",3,8,"yes"
"sub-153",2,"block_outgroup_fair",4,8,"yes"
"sub-153",2,"block_ingroup_fair",5,8,"yes"
"sub-153",2,"block_computer_fair",6,8,"yes"
"sub-153",2,"block_computer_unfair",7,8,"yes"
"sub-153",2,"block_ingroup_unfair",8,8,"yes"
"sub-153",2,"block_outgroup_unfair",9,8,"yes"
"sub-154",1,"block_ingroup_unfair",1,7,"yes"
"sub-154",1,"block_computer_unfair",2,8,"yes"
"sub-154",1,"block_computer_fair",3,8,"yes"
"sub-154",1,"block_computer_unfair",4,8,"yes"
"sub-154",1,"block_outgroup_fair",5,8,"yes"
"sub-154",1,"block_ingroup_fair",6,8,"yes"
"sub-154",1,"block_computer_fair",7,7,"yes"
"sub-154",1,"block_outgroup_unfair",8,8,"yes"
"sub-154",1,"block_ingroup_unfair",9,8,"yes"
"sub-154",2,"block_outgroup_fair",1,8,"yes"
"sub-154",2,"block_ingroup_fair",2,8,"yes"
"sub-154",2,"block_outgroup_unfair",3,8,"yes"
"sub-154",2,"block_computer_fair",4,8,"yes"
"sub-154",2,"block_computer_unfair",5,8,"yes"
"sub-154",2,"block_outgroup_unfair",6,8,"yes"
"sub-154",2,"block_outgroup_fair",7,8,"yes"
"sub-154",2,"block_ingroup_fair",8,8,"yes"
"sub-154",2,"block_ingroup_unfair",9,4,"yes"
"sub-156",1,"block_ingroup_fair",1,8,"yes"
"sub-156",1,"block_outgroup_unfair",2,8,"yes"
"sub-156",1,"block_outgroup_fair",3,8,"yes"
"sub-156",1,"block_computer_fair",4,8,"yes"
"sub-156",1,"block_ingroup_fair",5,8,"yes"
"sub-156",1,"block_computer_unfair",6,8,"yes"
"sub-156",1,"block_outgroup_unfair",7,8,"yes"
"sub-156",1,"block_ingroup_unfair",8,8,"yes"
"sub-156",1,"block_outgroup_fair",9,8,"yes"
"sub-156",2,"block_computer_fair",1,8,"yes"
"sub-156",2,"block_ingroup_unfair",2,8,"yes"
"sub-156",2,"block_outgroup_fair",3,8,"yes"
"sub-156",2,"block_outgroup_unfair",4,8,"yes"
"sub-156",2,"block_computer_unfair",5,8,"yes"
"sub-156",2,"block_ingroup_unfair",6,8,"yes"
"sub-156",2,"block_ingroup_fair",7,8,"yes"
"sub-156",2,"block_computer_unfair",8,8,"yes"
"sub-156",2,"block_computer_fair",9,8,"yes"
"sub-155",1,"block_computer_unfair",1,8,"yes"
"sub-155",1,"block_computer_fair",2,8,"yes"
"sub-155",1,"block_ingroup_unfair",3,8,"yes"
"sub-155",1,"block_outgroup_unfair",4,8,"yes"
"sub-155",1,"block_ingroup_fair",5,8,"yes"
"sub-155",1,"block_outgroup_fair",6,8,"yes"
"sub-155",1,"block_ingroup_unfair",7,8,"yes"
"sub-155",1,"block_computer_unfair",8,8,"yes"
"sub-155",1,"block_computer_fair",9,8,"yes"
"sub-155",2,"block_ingroup_unfair",1,8,"yes"
"sub-155",2,"block_outgroup_fair",2,8,"yes"
"sub-155",2,"block_ingroup_fair",3,8,"yes"
"sub-155",2,"block_outgroup_unfair",4,8,"yes"
"sub-155",2,"block_ingroup_fair",5,8,"yes"
"sub-155",2,"block_computer_unfair",6,8,"yes"
"sub-155",2,"block_outgroup_fair",7,8,"yes"
"sub-155",2,"block_outgroup_unfair",8,8,"yes"
"sub-155",2,"block_computer_fair",9,8,"yes"
"sub-157",1,"block_outgroup_unfair",1,7,"yes"
"sub-157",1,"block_ingroup_fair",2,8,"yes"
"sub-157",1,"block_computer_unfair",3,8,"yes"
"sub-157",1,"block_outgroup_unfair",4,8,"yes"
"sub-157",1,"block_computer_fair",5,8,"yes"
"sub-157",1,"block_outgroup_fair",6,8,"yes"
"sub-157",1,"block_ingroup_unfair",7,8,"yes"
"sub-157",1,"block_ingroup_fair",8,8,"yes"
"sub-157",1,"block_outgroup_fair",9,8,"yes"
"sub-157",2,"block_computer_unfair",1,8,"yes"
"sub-157",2,"block_ingroup_fair",2,8,"yes"
"sub-157",2,"block_outgroup_unfair",3,8,"yes"
"sub-157",2,"block_computer_fair",4,8,"yes"
"sub-157",2,"block_computer_unfair",5,8,"yes"
"sub-157",2,"block_computer_fair",6,8,"yes"
"sub-157",2,"block_ingroup_unfair",7,8,"yes"
"sub-157",2,"block_outgroup_fair",8,8,"yes"
"sub-157",2,"block_ingroup_unfair",9,7,"yes"
"sub-158",1,"block_outgroup_unfair",1,7,"yes"
"sub-158",1,"block_outgroup_fair",2,8,"yes"
"sub-158",1,"block_computer_unfair",3,8,"yes"
"sub-158",1,"block_outgroup_unfair",4,8,"yes"
"sub-158",1,"block_ingroup_fair",5,8,"yes"
"sub-158",1,"block_ingroup_unfair",6,8,"yes"
"sub-158",1,"block_outgroup_fair",7,8,"yes"
"sub-158",1,"block_ingroup_fair",8,8,"yes"
"sub-158",1,"block_computer_fair",9,8,"yes"
"sub-158",2,"block_ingroup_fair",1,8,"yes"
"sub-158",2,"block_computer_fair",2,8,"yes"
"sub-158",2,"block_ingroup_unfair",3,8,"yes"
"sub-158",2,"block_computer_unfair",4,8,"yes"
"sub-158",2,"block_outgroup_unfair",5,8,"yes"
"sub-158",2,"block_outgroup_fair",6,8,"yes"
"sub-158",2,"block_ingroup_unfair",7,8,"yes"
"sub-158",2,"block_computer_fair",8,8,"yes"
"sub-158",2,"block_computer_unfair",9,8,"yes"
"sub-159",1,"block_ingroup_unfair",1,8,"yes"
"sub-159",1,"block_outgroup_fair",2,8,"yes"
"sub-159",1,"block_computer_fair",3,8,"yes"
"sub-159",1,"block_ingroup_fair",4,8,"yes"
"sub-159",1,"block_outgroup_unfair",5,8,"yes"
"sub-159",1,"block_outgroup_fair",6,8,"yes"
"sub-159",1,"block_outgroup_unfair",7,8,"yes"
"sub-159",1,"block_computer_unfair",8,8,"yes"
"sub-159",1,"block_ingroup_fair",9,8,"yes"
"sub-159",2,"block_computer_fair",1,8,"yes"
"sub-159",2,"block_outgroup_unfair",2,8,"yes"
"sub-159",2,"block_computer_unfair",3,8,"yes"
"sub-159",2,"block_ingroup_fair",4,8,"yes"
"sub-159",2,"block_outgroup_fair",5,8,"yes"
"sub-159",2,"block_computer_unfair",6,8,"yes"
"sub-159",2,"block_ingroup_unfair",7,8,"yes"
"sub-159",2,"block_computer_fair",8,8,"yes"
"sub-159",2,"block_ingroup_unfair",9,8,"yes"
