"participant_id","age","sex","trial_total","Include","computer_alpha","computer_epsilon","human_alpha","human_epsilon","outgroup_alpha","outgroup_epsilon","ingroup_alpha","ingroup_epsilon"
"sub-120",18,"M",144,"yes",1.74997716667552,0.0244122383926128,1.36663400297783,0.00126370093472541,1.35623277057282,0.00175948436935685,1.31438517750563,0.000437759036918169
"sub-121",20,"F",144,"yes",2.00782743259438,0.0453455399667841,0.486859237138736,0.00125485505648833,0.517481677989663,0.00128811054546767,0.437037296306351,0.00054079164836112
"sub-122",20,"F",143,"yes",0.0442169961386054,0.0152547219580869,0.0584650405169359,0.00755869638555735,0.145282542483203,0.00193343111227318,0.0493881639697672,0.000499130176848158
"sub-124",20,"M",143,"yes",0.0995847489173732,0.0114123659915522,0.146416792687918,0.00133151699235637,0.112460460268947,0.00144290139786694,0.165476446177106,0.000580240864777462
"sub-125",21,"F",142,"yes",1.03886859987704,0.00993949016409713,1.25911447151323,0.00711739410360558,1.03440391252644,0.00217570803018577,0.990964394584806,0.000699189056010625
"sub-126",20,"M",142,"yes",0.0399330018483721,0.0152354222712945,0.0210181077284567,0.00552685819367655,0.0233566608673056,0.00184217849388293,0.0290281714464121,0.000555761020726022
"sub-127",76,"F",143,"yes",3.33378130196118,0.00254168105670026,2.76014302636775,0.000237331585948637,2.2510246076018,0.000935049871177417,3.2343282055499,0.000422795516082272
"sub-128",63,"M",144,"yes",13.1885880122392,0.000621082995464212,14.5846510530799,0.00014551141646064,10.8406999027244,0.000860258795481524,12.5855262295623,0.000300805749547694
"sub-129",68,"M",143,"yes",1.05239358802279,0.0110936782632962,0.880630659535628,0.000646331033409088,0.965678732639455,0.00122066834614705,0.744526292644362,0.000417531150920854
"sub-130",68,"F",143,"yes",0.0252553688515818,0.0165221033478568,0.0201325383014987,0.0058173241859821,0.0272503475254251,0.00177389840052795,0.0215746286797161,0.000544455829340002
"sub-131",65,"M",140,"yes",0.0470406732654856,0.0155110384430295,0.0946190878796937,0.00693508456462992,0.126830657010257,0.00234894253947118,0.093323611227202,0.000510039713590621
"sub-132",73,"F",143,"yes",0.0564400863820175,0.0166101246020571,0.0200567814543409,0.00569627257027247,0.0247003405247724,0.00168957940768268,0.0225549333858847,0.000523600642240017
"sub-133",70,"M",142,"yes",0.0243183683053994,0.0155317160539601,0.0602798712338308,0.0111440029704729,0.0588072934782875,0.00182989864072462,0.0404321449340543,0.000545160531227917
"sub-134",65,"F",135,"yes",0.0771670921211723,0.0138816339643736,0.133167461716371,0.00362632270591629,0.102443627366348,0.00177468081219971,0.143087658741473,0.000517536922898266
"sub-135",69,"M",132,"yes",7.36669893473485,0.0015581995726293,8.65276352059024,0.0002083062557823,4.91044702329415,0.000877260785204531,12.253032305262,0.000320785618851302
"sub-136",65,"F",144,"yes",0.380382973693287,0.0196851693868236,0.437987268383538,0.0132989301789232,0.169909229418539,0.00216915039276432,0.445572153384402,0.00105473116195248
"sub-137",72,"M",142,"yes",1.86070376410172,0.00561966435586336,1.54025415516353,0.000817326094181,1.86587041173809,0.000956970295919561,1.23953886898883,0.000472161797856162
"sub-138",68,"M",134,"yes",0.334882311490235,0.00728370440361657,0.3200409908857,0.0137305760909294,0.263673439302233,0.00210443818348571,0.203473087918949,0.000556460825891927
"sub-140",68,"M",142,"yes",0.182897058413938,0.0162127214872816,0.264494049714096,0.00517784598111658,0.208629932425824,0.00180067300514297,0.263466935232333,0.000492007105681037
"sub-141",76,"F",142,"yes",0.0229909663343881,0.0163882573669173,0.0234681820318721,0.00534231087336096,0.0287649118056425,0.00180938187981323,0.0284738160436471,0.000560670829540344
"sub-142",70,"F",143,"yes",0.0188683840527787,0.015378665746609,0.0829854929502307,0.0135279724251954,0.044723953187005,0.00180606886146454,0.0794037508152567,0.000680593066585834
"sub-143",73,"F",144,"yes",0.19047401481347,0.00840682045450048,0.167077245365506,0.00320329654085004,0.244253095489667,0.00178094196287426,0.0946285519090324,0.000502228238541609
"sub-144",72,"M",144,"yes",0.191595448278462,0.00859696865011839,0.165215937876712,0.00321698812098615,0.241150606499428,0.00173081604850763,0.0950663022268636,0.000498711357506367
"sub-145",71,"M",142,"yes",2.12585051023978,0.00558002379441903,1.90260490355272,0.00047787388826025,1.87320452503682,0.00100203986931537,1.86154118307764,0.000428392136541398
"sub-147",65,"F",141,"yes",0.181527254458185,0.0131411863705456,0.279242094880314,0.00300018987611142,0.252647566600452,0.00134177453923854,0.275684090050676,0.00049849761487074
"sub-149",66,"M",138,"yes",0.145758288334164,0.0167473773096432,0.218988611267454,0.00975319676195767,0.223396454588208,0.002040838799885,0.127045036841754,0.000498447137257359
"sub-150",23,"F",143,"yes",0.493202709298022,0.0567989744598273,0.420876600341868,0.0108575894479272,0.445621008269327,0.00380060458870215,0.156334422734558,0.0005398845572399
"sub-151",65,"F",144,"yes",1.07596214107374,0.00221238897164487,1.20882616145636,0.000526323014903013,1.10088245026467,0.0010098984455751,1.30950231457644,0.000429350157889213
"sub-152",66,"M",128,"yes",0.0381900580751811,0.01578074707591,0.0249123179223432,0.00549381883686736,0.0374834095236216,0.00184511421530705,0.0275185402684199,0.000548252959731098
"sub-153",29,"M",143,"yes",0.764836060252578,0.00931874180941642,0.499600439534139,0.000371054413654941,0.532351217089626,0.0010059151971949,0.457405813850972,0.000470256133782374
"sub-154",67,"F",138,"yes",3.412643422102,0.0016294030356578,5.01809148772336,0.000314112308670278,4.52927739036338,0.000666002992785382,4.84260548741712,0.000386727769035992
"sub-156",30,"F",144,"yes",0.0252836266890734,0.0148275711584287,0.0205401072616837,0.00639258157299227,0.0260407246046045,0.00176866906475968,0.0216766977487412,0.000547564989332485
"sub-155",30,"M",144,"yes",13.1933349731063,0.000546485014632249,12.8018169138048,0.000170044217991996,12.2734284192777,0.000730623663599786,12.5716969138178,0.000295610639549458
"sub-157",25,"M",142,"yes",0.268622591276879,0.00894062279756398,0.407240187275068,0.000869481467393385,0.372821124726789,0.00132041845170172,0.423188126015775,0.000475597858410731
"sub-158",26,"M",143,"yes",2.47155612421133,0.00729529569065256,2.75533538438848,0.00182911803748419,2.79331402074156,0.00160085352305641,2.22907723108636,0.000507340153260589
"sub-159",24,"F",144,"yes",3.6178433227354,0.00587538210270653,3.57009687025497,0.00337961100707334,3.42591740920425,0.00318954178962426,2.64786646675222,0.000505311503416574
