"subjID","offer","missed","accept","response_time","human","ingroup","block_fair","run","anteriorinsula","dacc","VS","vmpfc"
"sub-113",10,0,1,0.488,1,1,1,2,0.537804326527597,-0.525572980271169,0.0486196463461965,0.911023741029203
"sub-113",6,0,1,0.76071,1,1,1,2,0.527468622778542,0.257183561791424,-0.120412801547597,0.345197035593446
"sub-113",8,0,1,0.28293,1,1,1,2,-0.113559301069472,1.49649705924094,0.112149224112121,0.694718585535884
"sub-113",10,0,1,0.63061,1,0,1,2,-0.687424138886854,-0.684845900395885,-0.659498533428026,-0.251238027820364
"sub-113",9,0,1,0.58654,1,0,1,2,-0.109434080620607,-0.891263983626333,-0.626651808231448,0.213042152719572
"sub-113",10,0,1,0.37838,1,0,1,2,0.961010052279259,-0.815717157934732,0.210532290424453,-0.418749364395626
"sub-113",9,0,1,0.41753,1,0,1,2,0.690687061209852,-0.787056586808629,0.0769528700814893,-0.303268486633897
"sub-113",6,0,1,0.15676,1,0,1,2,0.278090055760307,-0.355700837517226,-0.447932920864938,-1.40552142076194
"sub-113",3,0,0,0.39689,1,0,1,2,0.863955364795402,0.456666541389293,-0.0655987462960184,-0.179634433425963
"sub-113",8,0,1,0.61967,1,0,1,2,0.506680381658953,0.239124295025788,0.577205561411878,0.49723407253623
"sub-113",8,0,1,0.60884,1,0,1,2,-0.109474370896351,0.231910720743515,0.16512246193209,0.394375595031306
"sub-113",4,0,0,0.55912,1,0,0,2,0.240460141697743,0.0651260481250507,0.259950287892328,-0.779303664295003
"sub-113",5,0,0,0.34833,1,0,0,2,-0.082208861092416,0.0623303970356506,0.272093899392833,-0.602002652361989
"sub-113",3,0,0,0.35421,1,0,0,2,0.725986886536703,-0.0449791693439086,0.0506522568951671,-0.729000758007169
"sub-113",1,0,0,0.36045,1,0,0,2,0.319259189340907,-0.217307079376446,0.139687351494407,-0.680386872822419
"sub-113",8,0,1,0.45056,1,0,0,2,-0.275631895676876,-0.385790182536261,-0.815081304870546,-0.882320793671533
"sub-113",1,0,0,0.55662,1,0,0,2,-0.294228368846234,-0.541294329972179,-0.169494521105662,-1.20036717925686
"sub-113",3,0,0,0.67944,1,0,0,2,-0.349993835960049,-0.346874886711939,-0.229820990411099,-0.373713832441717
"sub-113",3,0,0,0.73534,1,0,0,2,-0.356410453639304,-0.0972225986835029,-0.365798264198626,0.260720208316343
"sub-113",4,0,0,1.03233,1,1,0,2,0.618974536812554,0.438278371744134,0.433011916155616,-0.188632759777829
"sub-113",2,0,0,0.4056,1,1,0,2,-0.187821789722269,0.238354488793347,0.294877724649268,0.586848685191944
"sub-113",7,0,1,0.48069,1,1,0,2,-0.357531839671234,-0.511996107693348,0.07074978328698,0.288286867458373
"sub-113",1,0,0,0.38615,1,1,0,2,0.430186427974453,-0.22323142956399,0.251131118973717,-0.625021132640541
"sub-113",6,0,0,1.12622,1,1,0,2,0.725091509831448,0.243580709556463,-0.296883528043206,-0.707526869140565
"sub-113",3,0,0,0.39871,1,1,0,2,0.421455431302699,-0.551690023116492,-0.0424039877252653,-0.806600548233837
"sub-113",2,0,0,0.33851,1,1,0,2,0.51007877025404,-0.942019412914912,0.101923688004414,-0.656437630217988
"sub-113",2,0,0,0.39464,1,1,0,2,0.163041385278727,-0.581015465022237,-0.470727853787442,-0.273028582450934
"sub-113",8,0,1,0.92525,0,0,1,2,0.570509300916456,0.0625805542976768,0.356729013243845,0.183902891981415
"sub-113",7,0,1,0.46517,0,0,1,2,0.414141351551128,0.445166309019206,0.324308951346514,0.300303595923469
"sub-113",5,0,0,0.60455,0,0,1,2,-0.495037157088518,0.162913311212496,-0.507150423926456,-0.574638024461456
"sub-113",7,0,1,0.6605,0,0,1,2,0.0918236269111124,-0.150742679351458,0.353304591476141,-0.525737507338636
"sub-113",9,0,1,0.41632,0,0,1,2,0.354396217580264,-0.224518570738534,0.895691878705596,-0.321832271292806
"sub-113",8,0,1,0.35547,0,0,1,2,1.33282463469853,-0.198602598953854,0.35155588023675,0.261175754293799
"sub-113",2,0,0,0.4115,0,0,1,2,0.225497641755889,-0.433722886084406,-0.170094544262004,0.612568738218397
"sub-113",7,0,1,0.36743,0,0,1,2,0.00683418835978955,-0.234074038315426,0.104651624065203,0.204108154866844
"sub-113",1,0,0,0.64664,0,0,0,2,-0.645737925242429,-0.223449235195639,-0.28956707388473,-1.00039786477573
"sub-113",4,0,0,0.48609,0,0,0,2,-1.21396964633216,0.634564661765816,-0.344747142594618,-0.63995242472738
"sub-113",5,0,0,0.40916,0,0,0,2,0.182740486547118,0.248191568034667,-0.0687915161834098,-0.364797874446958
"sub-113",1,0,0,0.38152,0,0,0,2,0.35582573657545,-0.749489520159033,-0.122680535229544,-1.08595652785152
"sub-113",3,0,0,0.50441,0,0,0,2,0.332671618787572,-0.334320266075708,0.225080596341286,-0.53571677019354
"sub-113",10,0,1,0.64426,0,0,0,2,0.704258707119152,-0.403176044631335,-0.0615719487735381,-0.329018940776587
"sub-113",1,0,0,0.46632,0,0,0,2,-0.678998126803587,-0.207556722064813,-0.459836062276736,1.07690689526498
"sub-113",4,0,0,0.4558,0,0,0,2,-0.0814805673629356,-0.374727790140443,0.37187156570144,0.88530002667103
"sub-113",8,0,1,0.0505899999999999,1,0,0,2,0.690108301583678,0.726783970370889,-0.403018186795331,-1.05156616335735
"sub-113",4,0,0,0.39048,1,0,0,2,-0.467720506247133,0.0760511332363994,-0.0717464086095182,-0.861409971071407
"sub-113",3,0,0,0.56516,1,0,0,2,-1.05009152406516,-0.321228514252989,0.100945426131754,-0.110750455502421
"sub-113",3,0,0,0.45406,1,0,0,2,-0.423577373517522,-0.672449855671773,0.510127910723289,-0.159070862212684
"sub-113",2,0,0,0.4448,1,0,0,2,-0.149699687647323,-0.552717661088401,0.154031754781803,-0.149515739642084
"sub-113",1,0,0,0.48366,1,0,0,2,0.813658950229486,0.0141661795593488,-0.201135651062941,0.432829256402329
"sub-113",6,0,1,1.07342,1,0,0,2,0.399836191441864,0.206383382073707,0.0496281389302264,-0.503432530909777
"sub-113",1,0,0,0.5623,1,0,0,2,0.0777512582911489,-0.435380819771025,0.224367129150778,-0.256966148305219
"sub-113",9,0,1,0.4575,1,1,0,2,0.666447714436799,-0.286456151623969,0.508211819270703,-0.80722225762438
"sub-113",1,0,0,0.0295799999999999,1,1,0,2,0.780811421922408,-0.685310239800148,0.634444305566528,-0.375255722727161
"sub-113",8,0,1,0.3212,1,1,0,2,0.376840638229623,-0.523556845159166,-0.291852117031037,-0.543400018017201
"sub-113",9,0,1,0.39386,1,1,0,2,-0.231542722360852,-0.633409349920435,-1.2200781662638,-0.593308013770729
"sub-113",8,0,1,0.58363,1,1,0,2,-0.323674936235572,0.087152740607659,-0.707123228038351,0.474213436152786
"sub-113",10,0,1,0.47261,1,1,0,2,-0.14309790400633,0.606720158671831,-0.257885638236379,1.20174821633846
"sub-113",6,0,0,0.94549,1,1,0,2,0.299808817217126,0.107613868838935,-0.0794547872695451,0.415185983479023
"sub-113",9,0,1,0.40097,1,1,0,2,-0.181504644485055,0.380688968890657,0.592175667290576,-0.0834282492753118
"sub-115",9,1,0,NA,0,0,1,1,0.496278677135706,0.433389809620739,0.695020452141762,-0.141609297972173
"sub-115",8,0,1,1.23439,0,0,1,1,0.153382170964809,-0.292083056643605,-0.0687137285907132,-0.278530750668142
"sub-115",5,0,1,1.05769,0,0,1,1,0.203679230374595,-0.483757422547098,-0.40191903046798,0.503319245576858
"sub-115",9,0,1,1.34801,0,0,1,1,0.205968290994254,0.584267534384573,-0.102097956618915,0.707824341580272
"sub-115",7,0,0,1.03728,0,0,1,1,0.120334000753549,0.106361431875956,-0.0293901601883893,0.734476339258254
"sub-115",7,0,0,0.90701,0,0,1,1,-0.0320615552870246,-0.312367068294272,0.201963359955698,0.303279944835231
"sub-115",4,0,0,1.71427,0,0,1,1,-0.0500744684832171,-0.475342627476763,-0.0639691757969558,-0.0552446057554334
"sub-115",8,0,1,0.80342,0,0,1,1,0.559607746438511,-0.164794048639359,-0.0817988707955616,0.449171384703368
"sub-115",8,0,1,0.67942,1,0,1,1,-0.0723201604560018,-0.344617851699392,-0.437629425568351,-0.204033731389791
"sub-115",1,0,0,1.13559,1,0,1,1,0.0170996305532753,-0.0780798937711451,-0.410944771875317,-0.115096088359132
"sub-115",8,0,1,0.66052,1,0,1,1,-0.0283082607978334,0.246825154925722,-0.399444677866995,-0.91518425680697
"sub-115",7,0,1,1.16613,1,0,1,1,-0.135895646836919,0.10161932333614,-0.0113015052241584,-0.326706658047624
"sub-115",8,0,1,0.57357,1,0,1,1,-0.103330814706472,0.103658817329065,0.0478357784450054,-0.121625684015453
"sub-115",9,0,1,0.46122,1,0,1,1,0.74906115369716,0.0677674185415661,0.237716235472665,0.00663485759869218
"sub-115",5,0,1,0.48436,1,0,1,1,0.781088585577284,0.49061616451514,0.32260962689179,-0.0044414549774956
"sub-115",7,0,0,0.52565,1,0,1,1,0.245363664037238,0.177006943517847,0.231460292823613,-0.0182268502190709
"sub-115",8,0,1,0.5766,1,1,0,1,0.378464625081203,-0.311596156425636,-0.236111638398143,0.136159700900316
"sub-115",3,0,1,0.79754,1,1,0,1,0.588838102587033,0.0545041782746988,-0.00853125362967451,0.49323804685846
"sub-115",4,0,0,0.44001,1,1,0,1,0.375273495990162,0.397288239388554,0.228765560527487,0.584357065521181
"sub-115",1,0,0,0.59557,1,1,0,1,0.598529357773562,0.550967734927932,0.514086559802915,0.949685622053221
"sub-115",3,0,1,0.93577,1,1,0,1,-0.0720205483958125,-0.106492096109799,-0.159987734848983,-0.234211684262846
"sub-115",3,0,0,1.17637,1,1,0,1,-0.310037504124921,-0.89421553797675,-1.02052586432546,-0.714065037237015
"sub-115",3,0,0,0.23393,1,1,0,1,-0.190244043110094,-0.376731106804477,-0.393949505562584,-0.410515396762639
"sub-115",5,0,1,0.53808,1,1,0,1,-0.623321199246372,-0.708772947339134,-0.22684582893271,-0.289373948751017
"sub-115",1,0,1,0.57378,1,0,0,1,0.26998054550495,-0.0792411311219136,-0.00348395054849486,0.248023074772209
"sub-115",1,0,1,0.53269,1,0,0,1,0.099900355853606,0.0705139395582524,-0.196785009024704,0.129138746880926
"sub-115",1,0,1,0.90568,1,0,0,1,-0.165483826965404,0.18920032693832,0.159890574519522,-0.348005969985388
"sub-115",1,0,1,1.24462,1,0,0,1,0.290771494541938,0.327833348816192,0.561386397884538,-0.016790861915797
"sub-115",1,0,0,0.46802,1,0,0,1,0.322742622345686,0.476778088206494,0.638231543047974,0.165829449798912
"sub-115",4,0,0,0.5563,1,0,0,1,0.118910137486334,0.421666034048906,0.162531815857316,0.231911369226873
"sub-115",5,0,1,0.49712,1,0,0,1,-0.13237568953385,0.465693276823947,-0.139682738265644,0.243775432200346
"sub-115",10,0,1,0.71882,1,0,0,1,0.16659799668317,-0.322128851898015,-0.319645069072067,0.286642344365828
"sub-115",9,0,1,0.47936,1,1,1,1,0.373271937171618,-0.93683312991979,-0.0618185114193087,-0.149592839833349
"sub-115",7,0,0,0.50359,1,1,1,1,0.449772632603223,0.175969527068513,0.525998809239051,0.370063163060695
"sub-115",7,0,0,0.42798,1,1,1,1,0.593426527494254,0.579507807614627,0.487480405795698,0.705783750396222
"sub-115",8,0,0,0.61352,1,1,1,1,0.433852737866497,0.354798594696654,0.15353782583649,0.0801021703577135
"sub-115",9,0,0,0.42217,1,1,1,1,0.628311493977283,-0.12926233560278,-0.232105056289583,-0.173182182945311
"sub-115",9,0,0,0.39688,1,1,1,1,0.135351072220753,-0.192522353596157,-0.394409315282246,-0.0375060074031353
"sub-115",3,0,0,0.63674,1,1,1,1,-0.136158179724589,-0.210230442039945,-0.461799683835125,-0.363667061761953
"sub-115",6,0,1,0.65929,1,1,1,1,0.417782422511664,0.16706404673729,-0.656170868780464,-0.340211318433285
"sub-115",10,0,1,0.56373,1,0,1,1,0.0328562308956558,-0.156483333557844,-0.345055975796034,0.11138574918732
"sub-115",3,0,0,0.80545,1,0,1,1,-0.0583187477507939,-0.621621885060988,-0.189827841861794,-0.296626681741327
"sub-115",9,0,1,0.47837,1,0,1,1,-0.135266756483664,-0.294147453667527,0.190177422579533,-1.04424612112343
"sub-115",7,0,0,0.90286,1,0,1,1,0.175264672880682,0.0360896796919405,-0.25931783078704,-1.27510520555079
"sub-115",8,0,1,0.42679,1,0,1,1,-0.142766668616484,0.774812774905176,-0.151331367669627,-0.223191598011181
"sub-115",9,0,1,0.56161,1,0,1,1,-0.326964271798109,0.946170533601953,0.494307230653552,0.519324766099453
"sub-115",8,0,1,0.48633,1,0,1,1,-0.0751160832199578,0.32792845139004,0.757349567177395,0.94200953701511
"sub-115",6,0,0,0.42423,1,0,1,1,-0.0151445087976754,-0.623637810211491,0.736123137758113,1.72013835273683
"sub-115",6,0,0,1.52704,1,1,1,1,0.0831305000465363,0.121976338201892,0.250674517126754,1.22416022189427
"sub-115",9,0,1,1.02977,1,1,1,1,0.0670486595942445,-0.179995421665134,-0.158079393208027,0.56251031353604
"sub-115",8,0,1,0.9892,1,1,1,1,0.125435556362694,-0.251020359634249,0.0523468759468718,0.100175167620182
"sub-115",10,0,1,0.57791,1,1,1,1,0.544172990000031,0.74996882956475,0.0370856898759181,-0.861545620998368
"sub-115",7,0,0,0.68274,1,1,1,1,0.669342276795457,-0.00816054669795213,0.115538313286379,-0.989111998584121
"sub-115",9,0,1,0.42307,1,1,1,1,0.00248377110498647,-0.391087090803517,-0.461166156766315,-0.362198796030134
"sub-115",2,0,0,0.84534,1,1,1,1,0.73186083502757,0.0907097329833993,-0.380957503026972,0.276521404832602
"sub-115",7,0,0,0.45254,1,1,1,1,0.811165246452826,0.514372541948601,-0.309580429301908,0.281963978288695
"sub-115",4,0,0,0.80749,1,0,0,1,-0.127562505910949,-0.443193253405668,-0.123114285524935,0.224040874605998
"sub-115",3,0,1,0.3827,1,0,0,1,0.423663079719214,-0.339071919330982,0.0286976460726388,0.111478347098455
"sub-115",7,0,0,0.4408,1,0,0,1,0.698990122415125,0.260869618436253,0.538380904356018,0.854636320180725
"sub-115",4,0,0,0.6132,1,0,0,1,0.205468595920441,-0.0596146256559425,0.270464606893559,0.686370368354255
"sub-115",5,0,1,0.44967,1,0,0,1,-0.200489299449449,-0.453976566075451,-0.509492353342163,0.112172899139114
"sub-115",2,0,0,0.4572,1,0,0,1,-0.0204211373444802,-0.269101104343362,-0.27069215211183,0.0307804531417787
"sub-115",3,0,1,0.54656,1,0,0,1,-0.43578240997158,-0.900267007105328,-0.300911677069962,-0.253699661232531
"sub-115",3,0,1,0.40335,1,0,0,1,-0.212372108828276,-0.234387054763458,-0.084234126964778,-0.0854222596273757
"sub-115",2,0,0,1.1621,0,0,0,1,0.0493077969488998,-0.298529954213235,0.0391640074861546,-0.0349621291505173
"sub-115",3,0,1,0.384,0,0,0,1,0.336741970696797,-0.671015404337258,-0.290826939589654,0.369556368277699
"sub-115",3,0,1,0.44248,0,0,0,1,0.493202700590094,0.262578120317172,-0.0196748595141495,-0.0368587838951498
"sub-115",7,0,0,0.51432,0,0,0,1,0.146673295646906,0.0432864083149643,0.216370721561058,0.745100360922515
"sub-115",2,0,0,0.45446,0,0,0,1,-0.541765946274002,-0.0506214387024994,0.422657450428233,1.72213021423668
"sub-115",1,0,1,0.49053,0,0,0,1,-0.106275516678579,-0.00230898125166142,-0.371057519999643,-0.0299165281932801
"sub-115",2,0,0,0.34356,0,0,0,1,0.349924046701441,0.15305210346425,-0.367402981617488,-0.184936188021675
"sub-115",5,0,1,0.60331,0,0,0,1,0.0149039728955055,0.163220308505482,0.127615472670489,-0.0476799132535234
"sub-115",4,0,0,0.58254,0,0,0,2,0.665401044224078,0.428394345773591,-0.351307449959374,-1.05807443140075
"sub-115",8,0,1,0.57381,0,0,0,2,-0.340152087893027,-0.414620242883555,-0.404047033827131,-0.927974751172587
"sub-115",2,0,0,0.63304,0,0,0,2,0.116335758163283,-0.293104199157959,-0.152332227366666,-0.916672849119641
"sub-115",2,0,0,0.34916,0,0,0,2,0.47718678911527,0.733543581277546,0.0704337072287065,-1.00965684077237
"sub-115",2,0,0,0.02535,0,0,0,2,0.137110380921513,1.05578534567246,0.377608100466508,0.686050128564239
"sub-115",2,0,0,0.36541,0,0,0,2,-0.487127047478377,-0.0581436522167038,0.625977711383409,0.768629348650575
"sub-115",5,0,1,0.48658,0,0,0,2,0.0010543194366619,-0.672723935235775,0.289355768705718,0.378479224443436
"sub-115",3,0,1,0.5763,0,0,0,2,-0.319219978021768,-0.387492654569171,-0.11257838793487,0.645147864334285
"sub-115",4,0,0,0.40332,1,0,0,2,-0.507778140328204,0.24243795289658,0.570675974944606,1.12397739067674
"sub-115",3,0,1,0.43121,1,0,0,2,-0.376495771847355,-0.408653357773329,0.460820634063566,1.00515465606004
"sub-115",1,0,1,0.62227,1,0,0,2,-0.305176548019517,0.178155935973067,0.00188583391718566,0.796878948248923
"sub-115",3,0,1,0.42752,1,0,0,2,0.366216067632195,0.596984492651515,0.2977984205354,0.300339472386986
"sub-115",5,0,1,0.40107,1,0,0,2,0.228417707432527,0.0527383170470043,0.427387304264509,1.22693278118968
"sub-115",1,0,1,0.49048,1,0,0,2,0.503614161318789,0.114592437390928,-0.0353241345146671,0.818501928821206
"sub-115",10,0,1,0.53014,1,0,0,2,0.964983648698156,-0.275759104708279,-0.163620705405871,-0.769720774743473
"sub-115",3,0,1,0.40383,1,0,0,2,0.308344513471335,-0.0756362001929018,0.00539849524890694,-0.739675573073328
"sub-115",4,0,0,0.41868,1,1,1,2,0.288330103450183,0.619174277237444,-0.0924845998912739,0.34576419130899
"sub-115",10,0,1,0.45885,1,1,1,2,0.345044281178464,-0.246054668410647,0.074885955817687,0.466237259469926
"sub-115",10,0,1,0.51769,1,1,1,2,0.439505560944478,-0.0770908559810508,0.182498738402501,0.348607013997389
"sub-115",9,0,1,0.4382,1,1,1,2,-0.771665352537335,0.873024708694882,0.0405858511415621,-0.20961282402277
"sub-115",6,0,0,0.61341,1,1,1,2,-0.417578310657215,0.45844034002059,0.122821533276389,0.00623541548848152
"sub-115",8,0,1,0.4524,1,1,1,2,0.00806896109133959,-0.347702369300856,-0.297595149517292,-0.480254761409014
"sub-115",7,0,0,0.40847,1,1,1,2,0.266591303327004,0.155099369093983,-0.440564784182546,0.0989234710577875
"sub-115",7,0,1,0.49949,1,1,1,2,-0.046235623381411,0.0861708393527402,0.0299798385240138,0.299416046775877
"sub-115",9,0,1,0.4776,0,0,1,2,-0.394744424925496,-0.385302959941328,-0.37759052022011,-0.0996873148251325
"sub-115",8,1,0,NA,0,0,1,2,0.143325582503167,-0.555089076773988,-0.26193448920579,-1.11665170043707
"sub-115",8,0,1,0.4415,0,0,1,2,-0.280962512530095,-0.343779684307837,-0.337565586562657,-1.04374495778466
"sub-115",8,0,1,0.64853,0,0,1,2,-0.548160238113875,-0.184764760994801,-0.00529012805782259,-0.681128527410328
"sub-115",10,0,1,0.38943,0,0,1,2,-0.148169731145269,-0.00554990949523118,0.412571729529494,0.24079952625325
"sub-115",5,0,1,0.47866,0,0,1,2,0.423666020234426,0.116540476472841,-0.202970587900685,-0.187379067577422
"sub-115",8,0,1,0.38388,0,0,1,2,0.787862938712351,0.438847955316305,-0.239449602590563,-0.242895411886275
"sub-115",4,0,0,0.35848,0,0,1,2,-0.228205171607745,-0.381604087510991,0.366370728850598,0.976186585915275
"sub-115",7,0,0,0.42818,1,0,1,2,0.261496670679965,-0.0633277727325481,0.147550494177267,0.361058913450688
"sub-115",8,0,1,0.53508,1,0,1,2,-0.0698846581217367,0.525882332881102,0.106588280604531,0.614365138486028
"sub-115",6,0,0,0.59354,1,0,1,2,-0.0174839617296432,0.236038691605683,-0.93068964065363,-1.62396222762764
"sub-115",2,0,0,0.61464,1,0,1,2,0.189409631925325,-0.667322803426672,-0.762376457452774,-0.660086966305971
"sub-115",7,0,0,0.45532,1,0,1,2,-0.396895554071913,-0.612432525493205,0.287821275337289,-0.325584369292483
"sub-115",7,0,0,0.41121,1,0,1,2,0.274590391704502,0.250225605977768,0.82214782332691,0.230131921498105
"sub-115",8,0,1,0.49991,1,0,1,2,-0.046190092805773,0.346276206516281,0.555236774186293,0.295836568437517
"sub-115",9,0,1,0.50803,1,0,1,2,-0.121895824403812,0.671379743074929,0.422251862240955,0.403635273873806
"sub-115",9,0,1,0.47957,0,0,1,2,-0.153624362894334,0.000133873291175675,-0.593724631355144,0.168104955687886
"sub-115",6,0,0,0.71994,0,0,1,2,-0.194566467059,0.758372086479708,-0.154694881552132,0.257782657258213
"sub-115",2,0,0,0.39319,0,0,1,2,0.509008720555964,0.194194894421984,0.124017368575248,-0.183370072767138
"sub-115",9,0,1,0.49992,0,0,1,2,0.350935735080081,-0.294442398525361,-0.0701605607755482,-0.533607535879128
"sub-115",8,0,1,0.62235,0,0,1,2,0.692439553040458,0.0566955533792713,0.151424967509229,-0.142917176103219
"sub-115",7,0,0,0.39362,0,0,1,2,0.178724936112606,0.0249616617888764,0.0288585448191346,0.0926618847995997
"sub-115",9,0,1,0.46595,0,0,1,2,-0.363982367368105,-0.366304644831905,0.171538363948154,-0.00843659759848379
"sub-115",7,0,0,0.40552,0,0,1,2,-0.629580877333259,-0.682530982023174,0.294243778616268,0.0419414097210392
"sub-115",1,1,0,NA,0,0,0,2,0.0527121741324663,-0.365037703714161,-0.497733474127017,-1.06150278449059
"sub-115",3,0,1,1.34138,1,1,0,2,0.0942786334392925,-0.433827825425262,-0.580160393534849,-0.347278724890202
"sub-115",4,0,0,0.39774,1,1,0,2,-0.0143043363156418,0.0929492987623369,-0.390000121512761,0.00313516804017127
"sub-115",3,0,1,0.53602,1,1,0,2,-0.217034504244414,0.114207594965895,-0.508159986340615,-0.474628015141934
"sub-115",8,0,1,0.65916,1,1,0,2,0.0173532997820682,-0.473185841339054,-0.355369263716663,0.131307838764042
"sub-115",3,0,1,1.06567,1,1,0,2,0.469738780666376,-0.127134247113847,0.0518645785438518,0.432829962298274
"sub-115",2,0,0,0.50418,1,1,0,2,0.175918746506795,-0.549587748289384,0.326909997578089,0.213413463160396
"sub-115",5,0,1,0.44415,1,1,0,2,-0.0285262232840372,0.217757983754079,0.416389528642564,-0.283928951248527
"sub-115",10,0,1,0.44005,0,0,0,2,0.551853758748621,-0.179584521938253,-0.0722213250895341,0.51247890680097
"sub-115",1,0,1,0.92859,0,0,0,2,0.109670419556399,-0.224549122361673,-0.0113511634990573,-0.121057563368231
"sub-115",4,0,0,0.4708,0,0,0,2,0.234028044932832,0.240860179066658,0.217653037584872,0.40456865655724
"sub-115",1,0,1,0.3583,0,0,0,2,-0.280642095146807,-0.498497390912639,-0.126737615268212,0.305461625452153
"sub-115",3,0,1,0.44771,0,0,0,2,-0.220362331019714,-0.083163825036199,0.104346528183669,0.209632618183969
"sub-115",5,0,1,0.48814,0,0,0,2,-0.0790119596834605,0.429448100496773,0.274118736716143,0.45255690937629
"sub-115",4,0,0,0.37386,0,0,0,2,0.094042094812418,1.05562949598836,0.248121266175682,0.566599807748571
"sub-115",1,0,1,0.69914,0,0,0,2,0.00770753136991213,0.504450480074242,0.449041693262795,0.110060506861191
"sub-115",2,0,0,0.41491,1,1,0,2,-0.261990236099033,0.551062648633012,-0.01516459385554,0.240403531043557
"sub-115",1,0,1,0.40433,1,1,0,2,-0.171766373629604,-0.111835018369473,-0.172843046214742,-0.667032991326414
"sub-115",3,0,1,0.61159,1,1,0,2,0.228967927900764,-0.592117531432046,-0.291054706744035,0.450598641159013
"sub-115",1,0,1,0.43418,1,1,0,2,-0.258900168351829,-0.409944088732893,0.0959281861626853,0.884204829463852
"sub-115",6,0,0,1.04036,1,1,0,2,0.350455807065979,-0.0738747534514577,0.0785629466505876,0.211458799010143
"sub-115",4,0,0,0.49658,1,1,0,2,-0.204397334096332,0.494950378796569,-0.0304703323248153,0.131288172956556
"sub-115",8,0,1,0.46981,1,1,0,2,-0.153373269752289,0.125736759113217,-0.0960562489926815,0.181563351000659
"sub-115",1,0,1,0.44281,1,1,0,2,-0.316033854304502,-0.497285474091768,-0.459810107859084,-0.561312900425401
"sub-116",4,1,0,NA,0,0,0,1,0.598486197724318,0.352421792293036,0.294537875335664,0.763731927424669
"sub-116",6,0,1,0.04643,1,0,0,1,0.632757822129255,0.445166108232957,0.353621575981379,0.611293543688953
"sub-116",3,0,0,1.17723,1,0,0,1,0.374157468982351,0.608608382443587,-0.0986407518406243,0.252575282286853
"sub-116",1,0,0,0.49356,1,0,0,1,-0.282199074669431,-0.0309823939395655,-0.0461419979959222,-0.391765210730955
"sub-116",9,0,1,0.54443,1,0,0,1,-0.20047545270063,-0.0789017304605632,-0.135611108892287,-0.42149658111739
"sub-116",3,0,0,0.56027,1,0,0,1,0.0128182734673222,-0.455688021719214,-0.12291576480493,-0.52977183368057
"sub-116",3,0,0,0.43894,1,0,0,1,0.0273916830774397,-0.144917931683637,0.278393852257674,0.118375368602574
"sub-116",2,0,0,0.36624,1,0,0,1,-0.643447873648256,-0.121104404235397,-0.437606771864618,0.272106013027951
"sub-116",10,0,1,0.50273,1,1,1,1,0.22328983557721,-0.0950005288684258,-0.126764392131008,-0.571390226995572
"sub-116",10,0,1,0.38438,1,1,1,1,-0.227584982678915,0.666370817684327,0.289158381754532,0.58854307718575
"sub-116",6,0,1,0.38423,1,1,1,1,0.098408378699484,0.375425699891316,0.314753304992337,0.244188291858882
"sub-116",7,0,1,0.31634,1,1,1,1,0.246402972882303,0.372944757325092,-0.26982957260528,-0.34061750608962
"sub-116",4,0,0,0.38314,1,1,1,1,0.53418089915067,0.397191492118442,0.196627048862865,-0.0550325592979789
"sub-116",8,0,1,0.32908,1,1,1,1,0.460157708652938,0.140726338313134,0.320572211705439,-0.528597716987133
"sub-116",7,0,1,0.32754,1,1,1,1,0.357584656904995,0.194484237926426,0.31967200723011,-0.239624399133027
"sub-116",8,0,1,0.29444,1,1,1,1,-0.105581006432961,0.0236087088921556,-0.181519822372744,0.149534818483517
"sub-116",7,0,1,0.92967,0,0,1,1,-0.0559761951444671,-0.741148725152016,-0.429149336375607,-0.91518388427794
"sub-116",1,0,0,0.96428,0,0,1,1,0.281800218314553,0.332688603205261,-0.340204143702673,-0.344438052223995
"sub-116",7,0,1,0.33149,0,0,1,1,-0.27166979558145,0.348613755018623,-0.157037165476747,0.277221469255164
"sub-116",8,0,1,0.31335,0,0,1,1,0.400458741700277,0.586523865384084,-0.0928284896848102,0.852359504811466
"sub-116",6,0,0,0.52844,0,0,1,1,0.20962206463931,0.305294263659528,0.23813834010313,0.168014290370047
"sub-116",10,0,1,0.34203,0,0,1,1,0.598949798179092,0.0450291590834105,0.436720545170829,0.0183820172213018
"sub-116",7,0,1,0.32412,0,0,1,1,0.570810433913721,0.336947151942662,0.111133989218312,-0.216889729653485
"sub-116",8,0,1,0.3562,0,0,1,1,-0.464515110322585,0.411607831703602,-0.250560544703452,-0.0668165879324079
"sub-116",10,0,1,0.3722,1,0,1,1,0.370749011693988,-0.944276357000625,-0.112872443006684,-0.263549454859458
"sub-116",7,0,1,0.32071,1,0,1,1,0.308429329190403,-0.744497700145951,-0.163950438300769,-0.756815337575972
"sub-116",4,0,0,0.28876,1,0,1,1,0.473138900202078,-0.18589030896072,-0.332622597614924,-0.934059846261516
"sub-116",6,0,0,0.4233,1,0,1,1,0.371036128693959,0.111588846685158,0.170357538003979,-0.571164557011798
"sub-116",8,0,1,0.3044,1,0,1,1,-0.446890761722898,-0.400861115306961,0.43828822169841,-0.0314138826914132
"sub-116",8,0,1,0.28838,1,0,1,1,-0.922360829485115,0.17667450065966,0.0421557698379426,0.28200557292439
"sub-116",7,0,1,0.28952,1,0,1,1,-0.746682803922643,0.522864120081067,-0.0131029791664332,0.47054576408118
